date,open,high,low,close,volume
2021-01-04,11800,11900,11650,11850,3569931
2021-01-05,11800,12200,11800,12000,5330986
2021-01-06,12200,12550,12100,12300,9407020
2021-01-07,12400,12650,12150,12450,8939094
2021-01-08,12600,12650,12300,12450,6446916
2021-01-11,12550,12650,12200,12650,10430752
2021-01-12,12700,13050,12300,12550,7581075
2021-01-13,12600,12700,12350,12400,4586238
2021-01-14,12400,12450,12200,12250,5812029
2021-01-15,12350,12400,12150,12200,3518266
2021-01-18,12150,12650,11900,11950,11705610
2021-01-19,12000,12150,11900,12050,2714340
2021-01-20,12150,12150,11950,12000,2677300
2021-01-21,12100,12400,12050,12250,4942151
2021-01-22,12300,12350,12150,12150,3461451
2021-01-25,12250,12600,12150,12500,5281500
2021-01-26,12650,12700,12300,12350,5568987
2021-01-27,12500,12700,12350,12350,4014986
2021-01-28,12200,12200,11950,12150,4086054
2021-01-29,12200,12300,11950,11950,4203146
2021-02-01,12000,12200,11900,12100,2655144
2021-02-02,12150,12250,12050,12250,3831036
2021-02-03,12500,12600,12300,12350,6662721
2021-02-04,12850,12950,12550,12750,12172955
2021-02-05,12800,12900,12600,12700,3993175
2021-02-08,12700,12750,12400,12550,3548792
2021-02-09,12550,12700,12450,12450,3191267
2021-02-10,12450,12550,12350,12500,4259735
2021-02-15,12500,12650,12400,12450,3285207
2021-02-16,12500,12700,12450,12650,4545290
2021-02-17,12650,12800,12500,12700,4062495
2021-02-18,12800,12900,12550,12550,3488938
2021-02-19,12600,12600,12250,12400,4509697
2021-02-22,12500,12500,12250,12250,2498443
2021-02-23,12250,12350,12150,12200,3963132
2021-02-24,12250,12400,12050,12050,3780893
2021-02-25,12150,12300,12100,12200,3184748
2021-02-26,12000,12050,11800,11800,5055849
2021-03-02,11950,12000,11900,12000,2601546
2021-03-03,11950,12050,11850,12050,2377457
2021-03-04,11950,12000,11800,11850,2728979
2021-03-05,11750,11800,11550,11700,3101815
2021-03-08,11850,11900,11700,11700,2265826
2021-03-09,11750,12150,11700,12050,4476213
2021-03-10,12100,12150,11900,12050,1793655
2021-03-11,12000,12050,11900,12000,2882534
2021-03-12,12000,12200,11950,12100,2869246
2021-03-15,12100,12150,12050,12100,1361033
2021-03-16,12200,12250,12100,12100,1585769
2021-03-17,12100,12300,12050,12100,2195841
2021-03-18,12100,12250,12100,12200,1950975
2021-03-19,12100,12150,12050,12150,1994342
2021-03-22,12150,12150,12000,12050,1617018
2021-03-23,12100,12150,12050,12050,1675024
2021-03-24,12050,12150,12000,12050,1684892
2021-03-25,12050,12100,12000,12100,1508707
2021-03-26,12100,12500,12100,12450,4901953
2021-03-29,12500,12550,12250,12300,2125105
2021-03-30,12350,12400,12250,12350,1732786
2021-03-31,12350,12400,12250,12250,2407214
2021-04-01,12300,12350,12200,12250,1201566
2021-04-02,12250,12350,12200,12300,1626155
2021-04-05,12350,12350,12100,12150,2584003
2021-04-06,12250,12700,12200,12650,5066746
2021-04-07,12700,12750,12500,12700,3489085
2021-04-08,12800,12800,12550,12600,4091213
2021-04-09,12600,12750,12600,12700,2252716
2021-04-12,12750,12800,12550,12600,1685736
2021-04-13,12650,13200,12550,13100,6485955
2021-04-14,13100,13250,12900,13100,2727434
2021-04-15,13100,13400,12950,13200,3971212
2021-04-16,13250,13300,13000,13150,2140887
2021-04-19,13200,13250,13050,13050,1669567
2021-04-20,13000,13450,12950,13300,3190910
2021-04-21,13300,13650,13200,13300,3486866
2021-04-22,13350,13400,13150,13300,2438110
2021-04-23,13250,13300,13100,13250,1845194
2021-04-26,13300,13600,13300,13500,3077709
2021-04-27,13600,13600,13400,13450,1612834
2021-04-28,13550,13550,13200,13300,2605076
