date,open,high,low,close,volume
2021-01-04,101500,101500,99500,100000,58154
2021-01-05,99800,101500,99800,101500,81286
2021-01-06,102500,102500,100500,100500,64834
2021-01-07,101500,102000,101000,102000,64759
2021-01-08,103000,103500,100500,102000,95891
2021-01-11,102000,102500,99000,99500,112354
2021-01-12,99500,100500,98300,99100,68573
2021-01-13,99200,101000,99200,100000,56867
2021-01-14,100000,102000,100000,102000,81180
2021-01-15,102500,103500,99900,100000,93875
2021-01-18,99900,100500,98800,98800,62415
2021-01-19,98800,99400,98200,98900,60685
2021-01-20,98900,98900,98100,98600,59555
2021-01-21,98700,100500,98300,100500,60563
2021-01-22,100500,100500,99000,99900,44441
2021-01-25,100000,101000,99500,100500,53689
2021-01-26,100000,100500,99000,99200,58308
2021-01-27,99000,99200,97200,97400,90006
2021-01-28,96200,96400,94700,95100,89014
2021-01-29,95500,95600,90300,91100,102390
2021-02-01,90200,92900,90200,92000,48239
2021-02-02,92200,94900,91800,93000,34226
2021-02-03,93500,94500,92700,93000,32448
2021-02-04,93300,93500,91500,91700,47035
2021-02-05,91900,92500,91400,92000,24625
2021-02-08,92400,93400,92300,92700,30480
2021-02-09,93000,93700,92800,93000,28626
2021-02-10,92600,93200,92300,92700,21975
2021-02-15,93000,93800,92900,93100,26931
2021-02-16,93100,93700,92800,93400,21343
2021-02-17,93400,93400,92600,93400,29888
2021-02-18,93300,93500,92700,92700,29990
2021-02-19,92800,93000,91600,93000,28094
2021-02-22,93300,93700,92700,93000,31455
2021-02-23,91200,92900,91100,91900,30741
2021-02-24,92500,92500,89400,89500,49956
2021-02-25,90500,90500,89700,89900,31359
2021-02-26,88500,88900,87000,87100,54652
2021-03-02,87600,89100,87400,88000,32219
2021-03-03,87500,90000,87500,89400,18798
2021-03-04,88900,89700,87700,89700,15491
2021-03-05,89700,89700,88000,89000,14397
2021-03-08,89300,89300,88000,88000,17981
2021-03-09,88200,88800,86100,87000,28607
2021-03-10,86900,87900,86500,86500,17631
2021-03-11,86600,87100,86400,86500,23508
2021-03-12,86900,87300,86700,87200,19997
2021-03-15,88000,90100,87300,90000,39584
2021-03-16,90200,91700,90200,90800,27858
2021-03-17,91500,91600,90400,91100,26149
2021-03-18,91200,93400,91200,92700,44147
2021-03-19,91800,93300,91300,92800,29338
2021-03-22,93700,93700,91300,92000,28519
2021-03-23,92000,92600,90700,91200,26884
2021-03-24,91000,91500,90400,90600,16478
2021-03-25,90400,90700,89100,89400,31990
2021-03-26,89300,89400,88200,88500,34645
2021-03-29,88500,88600,87800,88200,26838
2021-03-30,88600,89600,88200,89200,17202
2021-03-31,89200,89800,88400,89000,21808
2021-04-01,89100,89900,88700,89600,28140
2021-04-02,89600,91000,89600,90600,29218
2021-04-05,90600,90600,89600,90400,14577
2021-04-06,90000,90400,89500,89600,15435
2021-04-07,89200,89600,88800,88900,25509
2021-04-08,88600,89300,88500,89000,20971
2021-04-09,89000,90400,88900,90000,30475
2021-04-12,90300,90500,89900,90200,20607
2021-04-13,90000,90600,90000,90600,22494
2021-04-14,91500,91500,90400,91400,27637
2021-04-15,90900,91500,90500,91400,21898
2021-04-16,91600,91600,90800,90900,19861
2021-04-19,91400,92200,91200,91900,37767
2021-04-20,91100,92800,91100,92700,32070
2021-04-21,92700,92700,91200,91300,23850
2021-04-22,91500,91700,90800,91200,23799
2021-04-23,91200,91300,90000,90400,21083
2021-04-26,90400,90700,89900,90300,22842
2021-04-27,90300,91600,89900,91100,24217
2021-04-28,90800,91300,90000,90300,20786
2021-04-29,91100,91600,90600,91400,38441
2021-04-30,92300,93600,91000,92600,72045
2021-05-03,92900,93100,90800,90800,46340
2021-05-04,91900,92300,89900,91200,52840
2021-05-06,90600,92700,90600,91800,41931
2021-05-07,92100,93500,92000,92800,62278
2021-05-10,93400,95000,92800,93900,98524
2021-05-11,93300,95800,91900,95700,102752
2021-05-12,96400,96800,93600,95100,82945
2021-05-13,93400,97600,92300,97500,140072
2021-05-14,98000,98200,95300,95500,78793
2021-05-17,96000,96000,93600,93900,56336
2021-05-18,91500,91600,87500,87900,297048
2021-05-20,87600,87600,83500,84900,162050
2021-05-21,84900,85900,84800,84900,71035
