date,open,high,low,close,volume
2021-01-04,241500,241500,237500,238500,111422
2021-01-05,237500,240500,235000,239500,107430
2021-01-06,241000,242000,237000,237000,112348
2021-01-07,238500,241500,237500,240000,146623
2021-01-08,240500,251500,240000,247500,277387
2021-01-11,253000,255000,240500,243000,277187
2021-01-12,242500,258500,240000,255000,379558
2021-01-13,258000,258000,251000,254000,190149
2021-01-14,254500,260000,251500,254000,201518
2021-01-15,257000,259000,247000,247500,189827
2021-01-18,244000,245000,238000,239000,176946
2021-01-19,242000,244500,240500,243500,88072
2021-01-20,244500,245500,239500,243500,108747
2021-01-21,246000,253000,243000,249500,158156
2021-01-22,251000,257500,247000,251000,170501
2021-01-25,252500,256000,251000,255000,121020
2021-01-26,257500,257500,247500,248000,155454
2021-01-27,249000,251500,242000,243500,127695
2021-01-28,237500,240500,235500,238000,128109
2021-01-29,240500,241000,231000,233500,140334
2021-02-01,233500,237000,230500,237000,76057
2021-02-02,237500,242000,236000,238000,80088
2021-02-03,241500,242000,237000,239500,61712
2021-02-04,237500,240000,235000,235500,81242
2021-02-05,237500,238500,236000,238000,52616
2021-02-08,238000,246500,237000,245000,157255
2021-02-09,245000,248000,242000,242000,90422
2021-02-10,242500,244000,238500,244000,57876
2021-02-15,246000,248000,243000,246000,95707
2021-02-16,248000,256500,245500,254000,238532
2021-02-17,255000,255000,249000,251000,117950
2021-02-18,254500,270000,254000,264000,659870
2021-02-19,264000,266000,255000,259500,246250
2021-02-22,262500,266500,259500,260000,199316
2021-02-23,259500,276500,256000,274000,440567
2021-02-24,278000,283000,266000,269500,362475
2021-02-25,274500,275500,269500,274000,151346
2021-02-26,267500,273500,263500,267000,186095
2021-03-02,273500,279000,270500,277500,208163
2021-03-03,276000,294000,276000,289500,317893
2021-03-04,286500,295000,284000,292000,199955
2021-03-05,288000,296000,285000,294500,164541
2021-03-08,296000,297000,287000,288000,129915
2021-03-09,291500,300000,289000,291500,183899
2021-03-10,292000,297000,288500,295000,141832
2021-03-11,294000,294500,282500,287500,305103
2021-03-12,291000,296500,284000,287000,151836
2021-03-15,289000,291000,283500,285500,122671
2021-03-16,287000,288500,282500,285500,129795
