date,open,high,low,close,volume
2021-01-04,39850,41050,39300,40900,510789
2021-01-05,40650,42650,40600,41800,861765
2021-01-06,42000,42450,40650,41950,805415
2021-01-07,42450,44700,42150,44100,1692915
2021-01-08,45450,45500,43650,44250,954765
2021-01-11,44250,44750,41650,42150,1199677
2021-01-12,42400,44050,42300,43400,865672
2021-01-13,43850,44000,42900,43300,426604
2021-01-14,43600,44000,43300,44000,392282
2021-01-15,44450,44450,43000,43050,396632
2021-01-18,42500,43400,42000,42050,384243
2021-01-19,42550,43650,42500,43500,351304
2021-01-20,43950,43950,43050,43600,289449
2021-01-21,43900,44900,43600,44800,663252
2021-01-22,45000,45750,44100,45300,651995
2021-01-25,45500,45600,44550,44650,470284
2021-01-26,44800,45200,44100,44250,390994
2021-01-27,44700,44950,43650,44500,332706
2021-01-28,43500,43900,43050,43700,292194
2021-01-29,44250,44250,41700,42450,380913
2021-02-01,41850,43050,41500,43050,241537
2021-02-02,43450,43650,42650,43400,253156
2021-02-03,43600,44450,43500,44000,312414
2021-02-04,44450,44900,43400,43750,377143
2021-02-05,44400,44750,44050,44550,348168
2021-02-08,44550,44850,44150,44150,293644
2021-02-09,44450,45000,44200,44250,278840
2021-02-10,44450,44800,44150,44500,282510
2021-02-15,45000,45050,44350,44450,252222
2021-02-16,44550,46500,44350,46450,1122919
2021-02-17,46600,46600,45700,46150,464365
2021-02-18,46400,47450,45000,45000,601024
2021-02-19,45200,46000,43850,45900,459062
2021-02-22,46050,46650,45200,45250,343447
2021-02-23,44850,45500,44400,45250,228737
2021-02-24,45200,45200,43400,43650,408261
2021-02-25,44300,44400,43850,44000,211610
2021-02-26,42850,43500,42550,43100,364876
2021-03-02,43450,44100,42450,42800,285349
2021-03-03,42950,43650,42750,43500,185194
2021-03-04,43000,43850,42700,43100,206133
2021-03-05,42600,43050,42350,43050,193103
2021-03-08,43350,43600,43000,43200,203329
2021-03-09,43500,43550,42350,43300,222205
2021-03-10,43750,43800,42850,43000,129256
2021-03-11,43100,43800,43000,43350,271386
2021-03-12,44000,45000,43850,45000,414652
2021-03-15,45350,46000,44900,45150,352958
2021-03-16,44750,45300,44600,45200,249117
2021-03-17,45300,45350,44500,45000,190575
2021-03-18,44800,45350,44400,44400,230532
2021-03-19,44000,44600,43550,44500,171671
2021-03-22,44500,44500,44000,44450,160720
2021-03-23,44550,44750,43650,43700,209602
2021-03-24,43450,44300,43200,43850,165980
2021-03-25,43600,44200,43500,44050,130338
2021-03-26,44250,45650,44150,45300,497824
2021-03-29,45700,46750,45350,46350,789533
2021-03-30,46650,46900,45300,45350,451927
2021-03-31,45400,46000,45200,45800,247288
2021-04-01,46150,46150,45000,45100,227583
2021-04-02,45150,45300,44600,44900,199478
2021-04-05,44950,45400,44750,45100,184577
2021-04-06,45250,45950,45000,45650,341331
2021-04-07,45800,45800,45250,45650,179646
2021-04-08,45750,46350,45400,45550,316669
2021-04-09,45950,46300,45700,45950,289900
2021-04-12,46050,46100,45250,45400,202777
2021-04-13,45200,45850,45200,45550,198122
2021-04-14,45800,46850,45500,46800,574826
2021-04-15,46900,47000,46400,46650,265753
2021-04-16,47150,47250,46600,46750,284630
2021-04-19,46750,46750,46150,46350,283014
2021-04-20,46250,47250,46200,47150,345453
2021-04-21,47000,47100,46100,46500,401006
2021-04-22,46500,46900,46250,46550,247259
2021-04-23,46550,46650,46000,46300,172900
2021-04-26,46400,46500,45750,46200,287013
2021-04-27,46300,47200,45950,47150,385936
2021-04-28,47250,47700,46100,46300,359428
2021-04-29,46250,46600,45550,46250,260335
2021-04-30,46250,46350,45150,45300,381648
2021-05-03,45150,46750,45050,46100,377758
2021-05-04,46500,46550,45700,46400,320145
2021-05-06,46400,47050,46150,47000,305147
2021-05-07,47700,50600,47550,49450,1592058
2021-05-10,50100,50800,49550,49750,834718
2021-05-11,50100,51400,50000,50800,770651
2021-05-12,50800,51800,49000,49800,597762
2021-05-13,48800,50200,48400,48700,421925
2021-05-14,49300,49650,48850,49600,229133
2021-05-17,50300,51000,49950,50500,364864
2021-05-18,51100,52600,51000,51900,665328
2021-05-20,52000,52200,50700,51800,363445
2021-05-21,52300,52800,50400,50900,540807
2021-05-24,51400,51500,50200,50800,355098
2021-05-25,51400,52600,51000,52600,460848
2021-05-26,52700,54400,52100,53700,613794
2021-05-27,53800,55800,53700,54400,920923
2021-05-28,54700,54700,52700,53500,583900
2021-05-31,53000,54300,52400,54200,395893
2021-06-01,54900,57300,54800,56700,1136357
2021-06-02,57200,57300,56200,56300,485922
2021-06-03,56800,57000,55400,56000,320807
2021-06-04,56000,57600,55500,57400,486374
2021-06-07,57400,57800,56300,57100,420525
2021-06-08,56800,57400,56400,56800,340730
2021-06-09,56800,57700,55000,55300,753266
