date,open,high,low,close,volume
2021-01-04,84000,85100,83000,85100,61164
2021-01-05,85400,88500,84700,88500,142960
2021-01-06,86900,88500,86600,87100,108240
2021-01-07,88300,89000,87500,87500,118815
2021-01-08,87500,88700,86600,88600,135607
2021-01-11,87100,88400,87100,88000,131327
2021-01-12,89000,89000,86800,87400,97582
2021-01-13,87800,88500,87400,88200,83932
2021-01-14,87600,88900,87500,87700,83241
2021-01-15,88600,89800,87700,87700,100962
2021-01-18,88000,88300,85700,85700,83462
2021-01-19,86200,87800,85300,87500,77098
2021-01-20,86800,87800,86000,87000,77262
2021-01-21,86900,87300,86200,86200,47547
2021-01-22,85700,86100,84300,84300,84835
2021-01-25,84800,86800,84400,86200,64130
2021-01-26,85300,87200,84700,84700,105746
2021-01-27,85900,85900,84500,85500,70115
2021-01-28,85500,85500,83000,83400,78155
2021-01-29,82600,83000,80000,80800,126734
2021-02-01,81000,83900,80800,83300,63681
2021-02-02,81900,84700,81600,84700,68175
2021-02-03,83800,85000,83000,83300,56243
2021-02-04,83500,83800,81800,82300,53993
2021-02-05,82500,83600,82300,83500,50371
2021-02-08,84200,84800,83500,84000,49860
2021-02-09,83800,84900,83700,84800,46747
2021-02-10,85100,85200,83900,84600,104119
2021-02-15,84500,85400,83800,83800,34864
2021-02-16,83300,84000,83000,83700,35424
2021-02-17,82600,83700,82000,82000,55787
2021-02-18,81400,82200,80600,80600,68530
2021-02-19,80600,82500,80300,82200,66249
2021-02-22,82100,82900,81400,81400,36994
2021-02-23,82300,83000,81100,82200,55095
2021-02-24,82100,83000,81900,81900,63476
2021-02-25,82000,83300,81500,83000,49777
2021-02-26,83900,84000,81700,83000,101817
2021-03-02,82500,83800,82500,83400,59801
2021-03-03,83500,84400,82800,84100,51226
2021-03-04,82600,83300,82000,83100,55679
2021-03-05,83000,83000,82000,82600,39056
2021-03-08,82600,83000,82000,82700,25187
2021-03-09,83600,83900,81900,82400,55262
2021-03-10,82600,83000,81700,81900,48875
2021-03-11,81800,82400,81000,81200,111393
2021-03-12,81400,82100,81200,81600,51004
2021-03-15,81500,81900,81000,81600,53609
2021-03-16,81900,82900,81700,82300,55971
2021-03-17,82700,83500,82400,82900,45345
2021-03-18,83200,83700,82100,82100,53588
2021-03-19,81800,81900,81300,81500,61035
2021-03-22,81700,82300,81400,82000,28963
2021-03-23,82500,82600,81400,82300,46179
2021-03-24,82500,82600,81600,81800,81106
2021-03-25,83000,83000,81700,81700,57862
2021-03-26,82100,83300,81700,82700,76017
2021-03-29,82200,82700,81600,82300,32864
2021-03-30,82800,83500,82200,82600,38044
2021-03-31,82300,83100,81700,81700,56211
2021-04-01,81700,82900,81700,81900,44335
2021-04-02,81900,82600,81900,82100,34163
2021-04-05,81900,82500,81600,82300,21074
2021-04-06,81800,82400,81800,81900,36716
2021-04-07,82000,82400,81500,81600,48245
2021-04-08,81400,82400,81300,81700,73132
2021-04-09,81700,82400,81500,82300,41665
2021-04-12,81900,82300,81800,82300,33614
2021-04-13,82600,82600,82200,82300,46693
2021-04-14,81900,82800,81900,82500,44406
2021-04-15,82000,82700,82000,82000,37451
2021-04-16,82000,82200,81600,81600,48291
2021-04-19,81600,82200,81300,81700,26449
2021-04-20,81500,82300,81500,81800,39084
2021-04-21,81800,82100,81100,81100,68727
2021-04-22,81200,81700,81000,81500,44331
2021-04-23,81800,81900,81200,81500,44065
2021-04-26,81300,82000,81300,81900,36034
2021-04-27,82000,82100,81600,82000,35881
2021-04-28,82000,82000,81500,81600,48521
2021-04-29,81500,82300,81500,81700,88675
2021-04-30,81600,82200,81400,81500,58748
2021-05-03,81900,82100,81500,81500,61388
2021-05-04,81400,81700,80400,80500,74536
2021-05-06,80500,80700,79500,80100,101432
2021-05-07,80000,80800,79900,80000,79442
2021-05-10,80100,82500,80100,82100,149773
2021-05-11,82100,82900,81000,81800,129335
2021-05-12,81900,82100,79800,80100,123042
2021-05-13,80000,80600,79700,79800,88597
2021-05-14,80000,80200,79600,79900,67851
2021-05-17,79900,80200,79500,79900,60816
2021-05-18,80300,80800,79900,80200,54207
2021-05-20,79700,80300,79500,79800,71214
2021-05-21,80000,80300,79000,79100,93135
2021-05-24,79000,79700,78800,79500,54751
2021-05-25,79500,80700,79500,80700,85546
2021-05-26,80500,81100,80400,80900,68833
2021-05-27,80700,82100,80700,82000,175335
2021-05-28,81900,81900,81000,81000,49141
2021-05-31,80600,81600,80300,81000,75245
2021-06-01,81000,82100,81000,81800,66854
2021-06-02,81300,82100,81300,81600,54983
2021-06-03,81100,81900,81100,81300,44335
2021-06-04,80900,81400,80900,81200,48161
2021-06-07,81400,82000,81200,82000,55821
