date,open,high,low,close,volume
2021-01-04,92600,92600,90500,92100,173838
2021-01-05,92000,94400,90900,94000,231319
2021-01-06,94200,97000,93500,94100,236424
2021-01-07,94600,97500,94100,94900,281129
2021-01-08,96400,103000,95000,102500,495583
2021-01-11,104000,105000,96600,98500,357391
2021-01-12,97500,102000,95400,98300,296619
2021-01-13,100500,104000,100000,103500,279740
2021-01-14,103500,115000,103000,115000,534049
2021-01-15,116000,118500,112500,116500,429437
2021-01-18,113500,114500,106000,108500,441842
2021-01-19,108500,110500,106000,109000,199353
2021-01-20,110500,110500,106000,108500,198630
2021-01-21,109500,113000,108000,109000,207865
2021-01-22,110000,112000,106000,106000,225588
2021-01-25,106500,110000,105500,108000,139537
2021-01-26,109000,109000,103500,104500,217996
2021-01-27,105500,106000,103500,104000,112759
2021-01-28,100500,102000,97400,97700,434010
2021-01-29,98900,98900,93900,94100,221899
2021-02-01,94100,97400,93500,97000,181860
2021-02-02,97200,101500,97100,98800,203944
2021-02-03,100500,102000,99000,101000,140864
2021-02-04,101500,101500,99400,100500,107506
2021-02-05,101000,102000,98500,99800,94799
2021-02-08,100000,101000,98900,100000,71094
2021-02-09,101000,101500,98700,98900,80913
2021-02-10,99300,99500,97200,98200,105483
2021-02-15,99400,101000,98200,99600,129612
2021-02-16,100000,100000,97900,98600,94610
2021-02-17,98700,98700,95600,96200,162507
2021-02-18,96600,97200,94100,94100,141755
2021-02-19,95000,96100,94000,95200,119003
2021-02-22,95500,98000,95200,95300,130219
2021-02-23,95700,97200,94900,96000,104591
2021-02-24,96900,97400,94000,94100,108491
2021-02-25,95100,96300,94200,94600,105059
2021-02-26,93200,93300,90500,92700,185732
2021-03-02,93600,94200,90900,91400,116297
2021-03-03,91200,93100,91200,93000,92020
2021-03-04,92000,92900,91100,92400,99949
2021-03-05,92000,92100,91100,91500,70744
2021-03-08,91800,91800,90100,90100,88511
2021-03-09,91000,91200,87900,90800,121568
2021-03-10,91200,94500,90900,92800,149814
2021-03-11,92800,94200,92700,93100,78918
2021-03-12,94500,96700,94000,96300,136492
2021-03-15,96400,96900,94400,94700,87364
2021-03-16,95400,96000,95000,95000,52569
2021-03-17,95100,95700,93400,94000,51297
2021-03-18,94500,95500,93300,93400,71258
2021-03-19,92800,93100,92100,92600,67939
2021-03-22,92700,92900,91800,92400,38812
2021-03-23,92800,93000,91000,91100,61987
2021-03-24,90500,91800,90500,91200,36569
2021-03-25,91200,92700,91000,91900,51649
2021-03-26,92300,94300,92000,94200,74187
2021-03-29,94500,94800,93200,93400,63536
2021-03-30,94000,94300,93400,93600,43337
2021-03-31,93700,95500,93100,94000,76835
2021-04-01,94200,94900,93000,93200,47470
2021-04-02,93200,94000,92600,93000,44286
2021-04-05,92500,92700,92000,92500,41792
2021-04-06,92600,93700,92300,93000,60976
2021-04-07,93300,93300,92400,92600,42764
2021-04-08,93100,93100,92000,92900,77570
2021-04-09,92500,93800,92300,93000,79910
2021-04-12,93000,93600,92300,93400,51551
2021-04-13,93500,96200,93400,95200,187273
2021-04-14,95200,95500,94500,95300,73224
2021-04-15,95300,98100,94500,97700,194665
2021-04-16,98600,98700,97100,97400,99142
2021-04-19,97500,97800,96500,97100,76174
2021-04-20,97100,98300,97000,98200,78558
2021-04-21,98000,98000,95800,96000,99142
2021-04-22,96100,96500,95500,95600,67572
2021-04-23,95500,96500,94700,95900,54760
2021-04-26,96600,98500,96100,98300,106332
2021-04-27,98400,99500,98000,98300,105174
2021-04-28,98800,98800,96200,96200,76274
2021-04-29,96200,97600,95500,96400,67349
2021-04-30,96000,97300,95500,95500,75527
2021-05-03,95500,98300,95500,97300,138816
2021-05-04,98300,102000,98000,99500,294659
2021-05-06,99400,101000,98300,101000,155529
2021-05-07,101500,102000,99800,99800,162319
2021-05-10,101500,107000,101000,106000,363095
2021-05-11,106000,110000,105500,109000,306334
2021-05-12,108500,109000,104000,105500,248656
2021-05-13,103000,113500,103000,109500,397757
2021-05-14,111500,112000,107000,107500,165962
2021-05-17,108500,110500,105500,108000,181940
2021-05-18,108000,113500,108000,109500,198142
2021-05-20,108000,112000,107500,109000,139956
2021-05-21,108500,110500,104500,104500,168019
2021-05-24,104500,109000,103000,108000,192770
2021-05-25,109500,113000,108500,113000,239875
2021-05-26,112000,115500,111000,112000,231897
2021-05-27,112000,115000,110000,111500,304441
2021-05-28,113000,113000,108000,109500,177215
2021-05-31,110000,114500,109000,114500,194144
2021-06-01,115000,118000,114500,114500,221664
2021-06-02,115000,116500,113000,115500,110030
2021-06-03,116500,117000,114000,114000,96992
2021-06-04,113500,113500,110000,111000,170692
