date,open,high,low,close,volume
2021-01-04,40464,40555,39464,39919,3103
2021-01-05,39827,41191,39464,41101,3103
2021-01-06,41100,43374,41100,42283,5521
2021-01-07,42282,44192,42101,43465,2895
2021-01-08,45465,47648,44556,45193,10197
2021-01-11,46738,46738,44192,46102,5191
2021-01-12,46647,46647,44556,45284,1991
2021-01-13,44919,46192,44374,46193,1948
2021-01-14,46192,47647,44556,47284,2488
2021-01-15,47283,47647,45465,45920,1514
2021-01-18,44919,45465,44101,44465,1092
2021-01-19,44465,45101,43828,45102,685
2021-01-20,45101,45283,44556,45011,640
2021-01-21,45010,45465,44374,44556,908
2021-01-22,44556,44919,44282,44556,878
2021-01-25,44555,45738,44283,45738,1622
2021-01-26,45829,45829,44920,45193,734
2021-01-27,45284,46739,45193,46739,2387
2021-01-28,46010,46647,45374,45465,1273
2021-01-29,45465,45738,43283,43829,1749
2021-02-01,42919,44101,42737,43465,1571
2021-02-02,43555,44919,43555,44556,720
2021-02-03,44556,45465,44192,45375,1059
2021-02-04,45465,45555,44646,45465,565
2021-02-05,45192,45828,44828,45465,1329
2021-02-08,45556,47193,45465,46466,1410
2021-02-09,46375,46920,46011,46557,912
2021-02-10,47284,47920,45829,46557,1459
2021-02-15,46283,47192,45828,46829,1098
2021-02-16,47283,49738,46374,49648,3849
2021-02-17,49557,50012,48830,49467,1748
2021-02-18,49102,51193,48465,49739,1635
2021-02-19,49830,51558,48739,50740,1917
2021-02-22,51103,51466,49284,50012,1011
2021-02-23,49103,49921,48830,49103,538
2021-02-24,48829,49102,47011,47102,2170
2021-02-25,47647,48102,46647,46920,984
2021-02-26,45919,47193,44737,47193,1494
2021-03-02,47284,48193,46556,47375,478
2021-03-03,47921,47921,46739,46739,464
2021-03-04,46738,47829,46374,47011,642
2021-03-05,47011,47011,45465,45920,659
2021-03-08,46284,47466,45738,46284,674
2021-03-09,46010,46465,44736,45829,1072
2021-03-10,45828,46556,45101,45738,574
2021-03-11,45920,46920,45829,46739,715
2021-03-12,46919,47282,46374,46920,1384
2021-03-15,46920,48193,46465,47739,1454
2021-03-16,47920,49648,47829,49648,2008
2021-03-17,49829,50375,49466,49739,1417
2021-03-18,49830,49830,48557,48557,766
2021-03-19,48466,49920,48284,49921,1485
2021-03-22,49921,50103,48921,49285,394
2021-03-23,49466,49466,48375,48375,400
2021-03-24,48284,48557,47830,47830,563
2021-03-25,47830,48557,47284,47830,799
2021-03-26,47556,48010,46829,47466,810
2021-03-29,47648,47829,46375,46375,831
2021-03-30,46465,47647,46192,46920,1151
2021-03-31,46829,47193,46102,46739,756
2021-04-01,47375,47829,46556,47466,585
2021-04-02,47193,47830,46557,46648,1101
2021-04-05,46465,46919,46192,46829,570
2021-04-06,46829,47647,46829,47284,522
2021-04-07,47465,47556,46919,47284,372
2021-04-08,47829,47829,46556,46920,1034
2021-04-09,46920,47011,46557,46648,545
2021-04-12,46738,47192,46465,46920,630
2021-04-13,46919,47101,46283,46920,1041
2021-04-14,46556,47192,46374,47102,697
2021-04-15,47465,48283,46738,48193,900
2021-04-16,48193,48647,47465,48284,783
2021-04-19,48557,48739,47739,47921,626
2021-04-20,48102,48920,47647,48466,1125
2021-04-21,48556,48556,47738,48375,459
2021-04-22,48465,48647,48102,48375,726
2021-04-23,48375,48375,47284,47557,626
2021-04-26,47557,49375,47557,49012,1468
2021-04-27,49193,50011,48738,49557,1658
2021-04-28,49648,49739,48557,48648,861
2021-04-29,49012,49375,47921,49285,741
2021-04-30,49375,50739,48375,49103,1352
2021-05-03,50012,50012,49012,49285,811
2021-05-04,49557,50011,48738,49739,746
2021-05-06,50557,52922,50012,52922,3608
2021-05-07,52830,53285,51830,52649,1442
2021-05-10,52104,53831,52104,53468,1934
2021-05-11,52740,55832,52557,55832,2101
2021-05-12,56013,56195,53831,55195,1164
2021-05-13,53830,56286,53649,55104,1829
2021-05-14,55195,55650,53377,53468,1099
2021-05-17,53467,53649,51649,51740,1029
2021-05-18,51740,53376,51649,53286,729
2021-05-20,52831,53649,52740,53377,440
2021-05-21,53375,54376,53375,54013,1253
2021-05-24,54013,54376,53012,54013,578
2021-05-25,54649,55467,54104,54468,1901
2021-05-26,55103,56286,53011,54195,3901
2021-05-27,54376,54739,53011,54195,1287
2021-05-28,54285,54921,53740,54650,823
2021-05-31,55103,55103,53740,53740,640
2021-06-01,54922,55013,53467,53831,1355
2021-06-02,53830,54103,52103,52194,1577
2021-06-03,52376,52739,52194,52558,671
2021-06-04,52467,54103,52285,54013,1571
2021-06-07,54194,54922,53557,54013,909
2021-06-08,54649,54649,53740,54104,1063
2021-06-09,54103,54467,52467,52558,1668
2021-06-10,52376,53467,51467,51467,7118
2021-06-11,51557,51648,49830,49830,4507
2021-06-14,50011,50739,49284,49830,1952
2021-06-15,49557,50193,49466,49557,1506
2021-06-16,49466,49830,49011,49012,1657
2021-06-17,49011,49284,48739,49012,1568
2021-06-18,49011,49102,48375,48830,1225
2021-06-21,48557,48557,47557,47739,1322
2021-06-22,47829,48284,47738,48284,903
2021-06-23,48375,48375,47284,47739,1683
2021-06-24,47829,47829,47011,47284,1285
2021-06-25,47102,47647,47011,47102,1060
2021-06-28,47375,48011,46556,47375,1250
2021-06-29,47829,47829,47193,47466,986
2021-06-30,47466,47920,47193,47830,777
2021-07-01,47829,47829,47193,47648,1383
2021-07-02,47647,47920,47102,47557,1649
2021-07-05,47647,47647,47193,47193,625
2021-07-06,47647,47647,47102,47557,1043
2021-07-07,47647,47738,46919,46920,709
2021-07-08,46829,47011,46193,46375,1095
2021-07-09,46011,46647,45465,46284,1613
2021-07-12,45919,47465,45919,46920,1606
2021-07-13,47193,47375,46193,46284,1332
2021-07-14,46101,46374,45829,46011,1189
2021-07-15,46010,46919,46010,46829,879
2021-07-16,46647,46920,46193,46466,555
2021-07-19,46465,47556,45556,45647,1041
2021-07-20,45193,45829,45011,45193,828
2021-07-21,45283,46647,45010,45829,1278
2021-07-22,45829,46556,45829,46102,729
2021-07-23,45829,46556,45829,46102,395
2021-07-26,46465,46465,45101,45102,799
2021-07-27,44920,45738,44920,45375,370
