date,open,high,low,close,volume
2021-01-04,11835,12226,11535,11972,817760
2021-01-05,11836,11927,11581,11800,617841
2021-01-06,11827,12997,11827,12181,3080245
2021-01-07,12435,12562,11963,12054,1097189
2021-01-08,12227,12445,11881,12100,983318
2021-01-11,12217,12308,11482,11882,1413812
2021-01-12,11918,11999,11482,11664,609717
2021-01-13,11626,11926,11454,11754,439508
2021-01-14,11754,11835,11536,11627,361985
2021-01-15,11654,11745,11400,11491,367094
2021-01-18,11409,12272,11100,11927,1313378
2021-01-19,11963,12090,11700,12009,525737
2021-01-20,12009,12445,11972,12100,842550
2021-01-21,12144,12271,11972,11972,460179
2021-01-22,11972,12744,11881,12490,2165429
2021-01-25,13262,13353,10927,11364,21063986
2021-01-26,11399,11444,10446,11100,4345625
2021-01-27,10964,11091,10492,10801,2129155
2021-01-28,10445,10572,10191,10237,1554951
2021-01-29,10400,10536,9492,9547,1804435
2021-02-01,9629,10709,9320,10410,2180966
2021-02-02,10373,10972,10064,10546,1814747
2021-02-03,10618,10709,10273,10455,874012
2021-02-04,10537,10709,10192,10410,857481
2021-02-05,10491,10791,10274,10628,1267954
2021-02-08,10718,10891,10500,10546,978736
2021-02-09,10582,10673,10409,10546,476492
2021-02-10,10537,11090,10401,10973,1742197
2021-02-15,11237,11237,10800,11019,904473
2021-02-16,11064,11663,10928,11455,2254950
2021-02-17,11445,11526,11054,11318,879984
2021-02-18,11227,11227,11009,11100,775196
2021-02-19,11009,11090,10573,10973,805741
2021-02-22,10891,11063,10754,10891,576017
2021-02-23,10706,10788,8256,8638,25634572
2021-02-24,8811,9201,8493,8566,5121579
2021-02-25,8856,8856,8592,8729,1639146
2021-02-26,8484,8620,8284,8475,1828628
2021-03-02,8584,8729,8447,8575,1507884
2021-03-03,8565,8592,8465,8493,865803
2021-03-04,8411,8438,8011,8166,1732063
2021-03-05,7921,8602,7866,8330,2471174
2021-03-08,8392,8438,8192,8202,815607
2021-03-09,8157,8193,7830,8112,1003833
2021-03-10,8238,8247,7884,7903,774674
2021-03-11,7939,8175,7920,8039,784300
2021-03-12,8029,8501,8029,8420,1694801
2021-03-15,8401,8565,8220,8420,1187985
