date,open,high,low,close,volume
2021-01-04,6692,6889,6588,6891,19724311
2021-01-05,6889,7257,6785,7032,37343673
2021-01-06,7125,7192,6946,6966,16113357
2021-01-07,7050,7050,6908,6947,11021684
2021-01-08,6975,6975,6710,6843,15390397
2021-01-11,6805,6814,6521,6627,17101429
2021-01-12,6588,6663,6502,6608,8222919
2021-01-13,6644,6720,6560,6636,7005815
2021-01-14,6673,6871,6653,6731,10363280
2021-01-15,6757,6776,6540,6551,8381554
2021-01-18,6437,6484,6294,6372,8922376
2021-01-19,6370,6502,6305,6465,5056489
2021-01-20,6493,6502,6342,6428,4873226
2021-01-21,6446,6625,6446,6475,6271034
2021-01-22,6502,6512,6380,6390,4490032
2021-01-25,6417,6530,6389,6513,4632545
2021-01-26,6540,6540,6389,6390,4798636
2021-01-27,6446,6456,6305,6324,3983484
2021-01-28,6201,6238,6106,6126,5693636
2021-01-29,6173,6201,5814,5861,7140361
2021-02-01,5823,6153,5729,6136,5299848
2021-02-02,6134,6173,5993,6107,3880929
2021-02-03,6106,6116,5851,5909,9967715
2021-02-04,5908,5983,5805,5824,6682284
2021-02-05,5870,5898,5785,5872,4317106
2021-02-08,5870,6059,5861,5975,5918808
2021-02-09,6059,6059,5946,6022,3269776
2021-02-10,6050,6162,5983,6117,4561848
2021-02-15,6248,6361,6191,6296,6556354
2021-02-16,6370,6389,6229,6229,4300093
2021-02-17,6238,6248,6144,6173,3448477
2021-02-18,6173,6294,6144,6145,3450276
2021-02-19,6162,6257,6050,6192,3533662
2021-02-22,6229,6248,6153,6164,2861351
2021-02-23,6220,6493,6182,6372,14179278
2021-02-24,6427,6465,6144,6145,5845366
2021-02-25,6257,6352,6191,6324,4167738
2021-02-26,6173,6276,6144,6192,4466304
2021-03-02,6294,6333,6162,6192,3707031
2021-03-03,6144,6257,6144,6240,2844233
2021-03-04,6220,6238,6144,6173,2511970
2021-03-05,6144,6144,6002,6107,3619416
2021-03-08,6040,6266,6012,6013,7358652
2021-03-09,5965,6106,5927,6079,5911318
2021-03-10,6097,6116,5955,5994,3348098
2021-03-11,5974,6069,5965,5994,3092656
2021-03-12,6021,6106,6002,6079,3876590
2021-03-15,6069,6352,6012,6287,8452173
2021-03-16,6305,6352,6210,6229,3811955
2021-03-17,6248,6248,6106,6136,3395407
2021-03-18,6201,6229,6106,6117,3236965
2021-03-19,6059,6144,6021,6145,3536615
2021-03-22,6173,6173,6087,6164,2290035
2021-03-23,6153,6182,6097,6097,2399426
2021-03-24,6059,6521,6059,6456,19900899
2021-03-25,6540,6540,6305,6447,9745237
2021-03-26,6560,6937,6502,6834,52095837
2021-03-29,7248,7551,7003,7070,68050231
2021-03-30,7211,7220,6899,6966,18851059
2021-03-31,6937,7399,6871,7334,30218298
2021-04-01,7333,7343,7060,7098,13953802
2021-04-02,7116,7153,6824,6966,13794282
2021-04-05,7021,7305,7003,7174,18606978
2021-04-06,7229,7257,7041,7070,8002234
2021-04-07,7069,7153,7021,7051,6595610
2021-04-08,7050,7144,6975,7136,8630925
2021-04-09,7173,7173,7078,7098,4585934
2021-04-12,7107,7315,7012,7192,11555779
2021-04-13,7201,7324,7173,7183,8596672
2021-04-14,7220,7229,7078,7127,5933966
2021-04-15,7164,7164,7060,7060,5147769
2021-04-16,7031,7069,6946,6975,8450468
2021-04-19,6937,6956,6805,6834,11452804
2021-04-20,6814,6937,6805,6853,6229062
2021-04-21,6842,6842,6720,6731,6346687
2021-04-22,6785,6814,6729,6787,3888052
2021-04-23,6785,6785,6673,6720,3844807
2021-04-26,6757,7021,6738,7004,12353967
2021-04-27,7021,7031,6852,6891,6864770
2021-04-28,6918,7173,6908,6966,15395620
2021-04-29,7031,7153,6861,6995,13386669
2021-04-30,7097,7305,7041,7079,24570990
2021-05-03,7173,7343,6946,6995,18886522
2021-05-04,6946,6965,6729,6759,12141471
2021-05-06,5342,6059,5303,5664,91440709
2021-05-07,5757,5794,5530,5673,26813779
2021-05-10,5691,5719,5568,5692,17061767
2021-05-11,5653,5747,5625,5692,11642722
2021-05-12,5672,5682,5521,5560,14241451
2021-05-13,5493,5615,5407,5560,8661024
2021-05-14,5578,5615,5493,5513,5339156
2021-05-17,5521,5615,5493,5606,6171700
2021-05-18,5625,5672,5539,5635,4454099
2021-05-20,5578,5597,5530,5588,3936524
2021-05-21,5597,5615,5530,5531,3953389
2021-05-24,5511,5615,5493,5541,4865227
2021-05-25,5559,5587,5511,5560,3282109
2021-05-26,5559,5578,5511,5531,3716535
2021-05-27,5530,5530,5426,5446,6502292
2021-05-28,5455,5625,5446,5550,6328590
2021-05-31,5568,5785,5521,5710,14347342
2021-06-01,5719,6370,5710,6013,40086579
2021-06-02,6078,6097,5889,6060,12622896
2021-06-03,6078,6134,5946,6050,9167141
2021-06-04,6012,6852,5993,6636,65331560
2021-06-07,6682,7060,6569,6711,38531744
2021-06-08,6710,6880,6474,6731,21316160
2021-06-09,6663,6965,6634,6655,20373075
2021-06-10,6701,6805,6531,6598,13504117
2021-06-11,6616,6692,6521,6617,7456564
2021-06-14,6644,6644,6465,6494,7715622
2021-06-15,6493,6720,6484,6664,10487207
2021-06-16,6692,6757,6588,6588,9114646
2021-06-17,6588,6606,6502,6513,3890884
2021-06-18,6484,6493,6380,6390,7058143
2021-06-21,6361,6550,6248,6419,7946368
2021-06-22,6502,6512,6238,6324,7791845
2021-06-23,6276,6285,6134,6192,7723748
2021-06-24,6173,6446,6116,6258,7465970
2021-06-25,6294,6398,6229,6315,5011511
2021-06-28,6333,6352,6229,6287,3353597
2021-06-29,6333,6569,6333,6400,10086304
2021-06-30,6456,6474,6323,6333,5445734
2021-07-01,6342,6380,6229,6305,5370046
2021-07-02,6370,6634,6333,6598,17989856
2021-07-05,6653,6663,6465,6588,9407286
2021-07-06,6634,6644,6484,6513,6032091
2021-07-07,6465,6493,6389,6465,4576448
2021-07-08,6456,6550,6323,6324,6434871
2021-07-09,6276,6285,6134,6183,7319695
2021-07-12,6210,6446,6210,6287,5971768
2021-07-13,6266,6361,6257,6296,3148343
2021-07-14,6305,6305,6191,6220,3197280
2021-07-15,6248,6352,6238,6249,3924935
2021-07-16,6238,6238,6153,6211,3200671
2021-07-19,6144,6153,6059,6079,4192452
2021-07-20,5993,6040,5955,5994,4569211
2021-07-21,6030,6220,5983,6154,7213574
2021-07-22,6125,6342,6116,6173,9726502
2021-07-23,0,0,0,6173,0
2021-07-26,0,0,0,6173,0
2021-07-27,0,0,0,6173,0
2021-07-28,0,0,0,6173,0
2021-07-29,0,0,0,6173,0
2021-07-30,0,0,0,6173,0
2021-08-02,0,0,0,6173,0
2021-08-03,0,0,0,6173,0
2021-08-04,0,0,0,6173,0
2021-08-05,0,0,0,6173,0
2021-08-06,0,0,0,6173,0
2021-08-09,0,0,0,6173,0
2021-08-10,6173,6294,5892,6295,11386585
2021-08-11,6220,6294,6088,6117,4925200
2021-08-12,6145,6163,5938,5939,4928790
2021-08-13,5901,6023,5760,5780,5431794
2021-08-17,5732,5789,5489,5555,6328967
2021-08-18,5479,5714,5451,5658,3676835
2021-08-19,5620,5657,5395,5405,5423561
2021-08-20,5423,5498,5170,5227,5531852
2021-08-23,5255,5545,5227,5489,4686002
2021-08-24,5526,5742,5526,5695,3618655
2021-08-25,5751,5892,5723,5817,4036044
2021-08-26,5779,5826,5667,5742,2784814
2021-08-27,5742,5817,5714,5798,2398109
2021-08-30,5845,5854,5779,5845,2262384
2021-08-31,5826,5901,5751,5902,2935005
2021-09-01,5854,5957,5817,5911,2250774
2021-09-02,5910,5938,5789,5808,2810596
2021-09-03,5817,5882,5789,5873,2070198
2021-09-06,5826,5920,5807,5855,2392984
2021-09-07,5854,5864,5770,5845,2094727
2021-09-08,5807,5854,5770,5836,2343436
2021-09-09,5826,5864,5676,5714,3684570
2021-09-10,5760,6079,5742,6014,7702546
2021-09-13,6135,6135,5948,6061,6152447
2021-09-14,6079,6220,6070,6211,7300016
2021-09-15,6210,6257,6079,6220,6840686
2021-09-16,6350,6430,6160,6240,6502523
2021-09-17,6230,6240,6050,6150,5933970
2021-09-23,6140,6200,6050,6200,3293193
2021-09-24,6230,6230,6090,6140,2668770
2021-09-27,6070,6190,6070,6150,1918920
2021-09-28,6150,6260,6100,6230,2733469
2021-09-29,6190,6200,6050,6160,3323539
2021-09-30,6160,6280,6140,6200,2963176
2021-10-01,6200,6330,6120,6190,3564891
2021-10-05,6120,6190,6070,6150,2936211
2021-10-06,6160,6190,5900,5900,4506930
2021-10-07,5920,6160,5920,6160,2784931
2021-10-08,6110,6160,6020,6020,1983777
2021-10-12,6080,6190,6020,6100,2622006
2021-10-13,6100,6170,6060,6130,2372706
2021-10-14,6180,6180,5970,6060,5663246
2021-10-15,6100,6250,6070,6160,8036613
2021-10-18,6160,6270,5990,6080,7456299
2021-10-19,6120,6130,6020,6050,4299105
2021-10-20,6050,6070,5970,6010,3826808
2021-10-21,6030,6110,5990,5990,3640142
2021-10-22,6000,6010,5920,5950,2331675
2021-10-25,5940,6130,5940,6030,6822245
2021-10-26,6060,6100,5940,5950,6072977
2021-10-27,5960,6680,5960,6450,37901647
2021-10-28,6460,6540,6360,6380,9128575
2021-10-29,6460,6740,6330,6380,14131153
2021-11-01,6320,6440,6130,6160,7491795
2021-11-02,6200,6250,6100,6120,4064499
2021-11-03,6120,6160,5980,5990,4970120
2021-11-04,6030,6080,5950,5960,4680301
2021-11-05,5960,6000,5860,5900,4213071
2021-11-08,5980,6000,5860,5980,3603645
2021-11-09,6020,6130,5950,5950,3970141
2021-11-10,5960,5980,5850,5850,3761144
2021-11-11,5790,5810,5690,5710,5379197
2021-11-12,5710,5870,5710,5800,3188852
2021-11-15,5850,5890,5760,5840,2915635
2021-11-16,5850,5860,5770,5770,2972339
2021-11-17,5830,5840,5730,5730,2994348
2021-11-18,5780,5780,5590,5610,3893000
2021-11-19,5610,5890,5590,5700,7439487
2021-11-22,5650,5750,5600,5680,5678546
2021-11-23,5660,5740,5640,5660,3322273
2021-11-24,5660,5660,5530,5560,4663609
2021-11-25,5530,5650,5490,5580,4825168
2021-11-26,5550,5570,5390,5420,5437502
2021-11-29,5260,5380,5230,5260,5428596
2021-11-30,5300,5350,5070,5070,8044166
2021-12-01,5120,5320,5080,5260,5828163
2021-12-02,5190,5360,5160,5360,4015032
2021-12-03,5370,5400,5290,5370,2749513
2021-12-06,5370,5420,5300,5410,2604632
2021-12-07,5420,5590,5380,5590,4851370
2021-12-08,5630,5720,5550,5590,4571048
2021-12-09,5610,5680,5600,5660,3389690
2021-12-10,5660,5820,5620,5760,4536158
2021-12-13,5760,5840,5680,5760,2960963
2021-12-14,5750,5830,5700,5760,2653970
2021-12-15,5740,5800,5710,5770,1630851
2021-12-16,5810,5860,5750,5800,2355969
2021-12-17,5790,5830,5730,5750,3570538
2021-12-20,5730,5740,5570,5580,3609584
2021-12-21,5570,5680,5570,5630,2277087
2021-12-22,5630,5670,5580,5580,1655134
2021-12-23,5630,5630,5580,5630,2070590
2021-12-24,5630,5690,5600,5610,1975669
2021-12-27,5590,5610,5510,5510,2774883
2021-12-28,5540,5620,5450,5580,5074783
2021-12-29,5550,5820,5550,5710,4527712
2021-12-30,5680,5740,5640,5670,2752251
2022-01-03,5680,5780,5660,5680,2071932
2022-01-04,5660,5780,5610,5740,3030210
2022-01-05,5710,5900,5700,5780,5298749
2022-01-06,5720,5980,5710,5880,6885463
2022-01-07,5910,5920,5790,5880,3358943
2022-01-10,5850,5960,5840,5900,3117209
2022-01-11,5880,5930,5810,5870,3039570
2022-01-12,5850,5870,5750,5790,3821927
2022-01-13,5790,5820,5710,5740,3106913
2022-01-14,5700,5780,5640,5670,3635506
2022-01-17,5630,5690,5510,5530,2870736
2022-01-18,5540,5570,5400,5410,2627517
2022-01-19,5370,5510,5350,5450,2703315
2022-01-20,5440,5520,5420,5480,1635450
2022-01-21,5430,5570,5410,5520,2357300
2022-01-24,5520,5580,5370,5390,2711568
2022-01-25,5400,5430,5210,5230,3612502
2022-01-26,5200,5340,5200,5260,2651472
2022-01-27,5260,5280,5070,5080,4834899
2022-01-28,5100,5200,5020,5180,3380139
2022-02-03,5250,5370,5230,5310,2775958
2022-02-04,5300,5450,5300,5440,2529924
2022-02-07,5410,5500,5350,5460,2156916
2022-02-08,5490,5570,5400,5440,2250196
2022-02-09,5480,5520,5440,5500,1398591
2022-02-10,5510,5660,5500,5630,3858750
2022-02-11,5540,5570,5460,5470,2375239
2022-02-14,5320,5430,5320,5320,2053845
2022-02-15,5340,5380,5200,5220,2493073
2022-02-16,5350,5460,5320,5440,2220850
2022-02-17,5470,5550,5390,5490,2837861
2022-02-18,5420,5570,5410,5550,2309357
2022-02-21,5460,5590,5430,5560,1923054
2022-02-22,5440,5650,5420,5560,3606915
2022-02-23,5640,5930,5600,5930,13954911
2022-02-24,5950,5990,5720,5750,9810777
2022-02-25,5880,5940,5730,5750,6000733
2022-02-28,5610,5870,5600,5820,7549789
2022-03-02,5840,6180,5840,6050,13603643
2022-03-03,6100,6100,5950,5990,5911795
2022-03-04,5970,6070,5960,6020,4774921
2022-03-07,5940,6040,5880,5940,5216328
2022-03-08,5900,6040,5770,5770,6181155
2022-03-10,5820,5890,5720,5810,3613473
2022-03-11,5810,5880,5760,5860,2774008
2022-03-14,5670,5900,5660,5800,3596174
2022-03-15,5790,5800,5510,5530,5870356
2022-03-16,5580,5590,5500,5530,2822499
2022-03-17,5580,5650,5500,5510,5157506
2022-03-18,5530,5580,5510,5530,2496810
2022-03-21,5560,5630,5520,5530,2279858
2022-03-22,5550,5740,5550,5700,4842714
2022-03-23,5730,5730,5650,5690,2403611
2022-03-24,5650,5710,5610,5710,2341344
2022-03-25,5690,5730,5660,5690,1738400
2022-03-28,5700,5790,5690,5700,2944147
2022-03-29,5700,5740,5650,5680,2207544
2022-03-30,5730,5770,5680,5700,2419900
2022-03-31,5670,5770,5670,5680,2315716
2022-04-01,5650,5670,5590,5630,1901502
2022-04-04,5620,5690,5570,5670,1835565
2022-04-05,5660,5680,5630,5660,1468933
2022-04-06,5630,5650,5570,5570,1973820
2022-04-07,5540,5540,5410,5410,3319024
2022-04-08,5480,5550,5400,5450,2782771
2022-04-11,5430,5550,5410,5550,2120051
2022-04-12,5520,5690,5490,5550,3166430
2022-04-13,5600,6000,5590,5990,12459788
2022-04-14,5990,6300,5920,6140,16674819
2022-04-15,6110,6280,6060,6240,8985450
2022-04-18,6250,6310,6120,6190,4712257
2022-04-19,6180,6370,6110,6350,9223336
2022-04-20,6370,6380,6130,6210,5876578
2022-04-21,6210,6240,6050,6180,6555740
2022-04-22,6400,6450,6120,6150,13688889
2022-04-25,6020,6180,6010,6050,4635941
2022-04-26,6110,6130,6020,6070,3378550
2022-04-27,5970,6190,5960,6090,4734278
2022-04-28,6110,6210,6040,6150,3811757
2022-04-29,6160,6170,6040,6060,3035056
2022-05-02,6000,6090,5990,6030,2610092
2022-05-03,6020,6070,5900,5910,3403049
2022-05-04,5900,5940,5830,5850,3147679
2022-05-06,5790,5930,5780,5840,3127867
2022-05-09,5810,5820,5700,5720,2861204
2022-05-10,5660,5700,5570,5680,3014740
2022-05-11,5680,5690,5570,5580,2816511
2022-05-12,5550,5690,5540,5550,3674178
2022-05-13,5560,5680,5560,5660,3002663
2022-05-16,5670,5680,5600,5650,2053557
2022-05-17,5640,5720,5510,5610,4853880
2022-05-18,5630,5660,5530,5550,3356122
2022-05-19,5450,5520,5430,5460,4312141
