date,open,high,low,close,volume
2021-01-04,32500,32500,31150,31250,333567
2021-01-05,31250,31950,30800,31950,235303
2021-01-06,31800,32150,31400,31800,240735
2021-01-07,32100,32450,32000,32300,278454
2021-01-08,32850,32850,32250,32600,235722
2021-01-11,32450,32850,31600,32250,264385
2021-01-12,32200,32450,31700,32200,222909
2021-01-13,32200,32550,32050,32550,184893
2021-01-14,32500,32900,32300,32900,216524
2021-01-15,32900,33100,32100,32700,196423
2021-01-18,32650,32700,31850,32200,131803
2021-01-19,32250,32750,31900,32700,177754
2021-01-20,32750,32800,32200,32800,142232
2021-01-21,32950,32950,32550,32700,151341
2021-01-22,32700,32800,32100,32200,186112
2021-01-25,32350,32600,32150,32300,118274
2021-01-26,32300,32300,31750,31750,151840
2021-01-27,31750,32250,31750,32000,151625
2021-01-28,31700,31900,30800,30850,197293
2021-01-29,31000,31150,29700,29700,300922
2021-02-01,29850,31000,29850,30900,187508
2021-02-02,30900,31800,30650,31150,161142
2021-02-03,31750,31750,31000,31300,119871
2021-02-04,31550,31550,30700,30750,137222
2021-02-05,30800,31700,30750,31700,121394
2021-02-08,31750,32450,31550,32250,161640
2021-02-09,32100,32450,32100,32300,110654
2021-02-10,32400,32650,32150,32350,146523
2021-02-15,32550,32550,32050,32050,90832
2021-02-16,32050,32250,31800,32000,78738
2021-02-17,32050,32250,31900,32200,114451
2021-02-18,32300,32300,31600,31600,107969
2021-02-19,31600,32000,30850,32000,152298
2021-02-22,32000,32000,31600,31600,103584
2021-02-23,31800,31850,31200,31600,141320
2021-02-24,31600,32000,31150,31300,168840
2021-02-25,31350,32000,31100,31950,117309
2021-02-26,31550,32950,31200,32950,259417
2021-03-02,32800,33400,32600,33100,209338
2021-03-03,33000,33200,32800,33200,132284
2021-03-04,32750,33050,32200,32800,138861
2021-03-05,32800,32850,32300,32600,107521
2021-03-08,32800,33250,32650,33150,134354
2021-03-09,33300,33800,33250,33300,202155
2021-03-10,33300,33850,33050,33850,162708
2021-03-11,33900,34250,33700,34150,163857
2021-03-12,34150,34400,33700,33900,96350
2021-03-15,33800,34200,33550,34150,86134
2021-03-16,33950,34200,33950,34200,69574
2021-03-17,34100,34200,33700,34050,67936
2021-03-18,34000,34150,33800,33800,69501
2021-03-19,33750,33750,33250,33350,111638
2021-03-22,33450,34400,33450,34400,125312
2021-03-23,34600,34600,33950,34000,69194
2021-03-24,33950,34050,33550,33600,63861
2021-03-25,33400,34000,33300,34000,72221
2021-03-26,34050,34300,33700,33850,74825
2021-03-29,33850,33950,33250,33900,75625
2021-03-30,34000,34350,33700,34350,80251
2021-03-31,34000,34550,33850,34450,99376
2021-04-01,34400,34550,34150,34150,59173
