date,open,high,low,close,volume
2025-05-22,118000,123300,104600,110100,7190988
2025-05-23,113600,122000,111100,120500,1678716
2025-05-26,127500,146600,126100,141500,2025875
2025-05-27,137100,148800,135600,144300,1185386
2025-05-28,145300,145500,131800,136100,596602
2025-05-29,134400,145300,132900,136400,656427
2025-05-30,140900,153000,134000,150000,1279342
2025-06-02,148600,153900,145100,152000,586570
2025-06-04,149000,149300,144700,145200,328408
2025-06-05,147700,147800,138100,140100,391209
2025-06-09,138000,145700,135000,144900,499865
2025-06-10,144200,146900,139400,140700,259280
2025-06-11,141500,152500,137100,147500,533713
2025-06-12,148100,168400,144800,164600,1040195
2025-06-13,162600,168800,155500,165300,417367
2025-06-16,162000,167100,158700,162600,236906
2025-06-17,163200,166000,157300,157400,207250
2025-06-18,156100,176000,154700,175000,436205
2025-06-19,173000,184000,170100,175000,340824
2025-06-20,174200,181800,171700,172500,251274
2025-06-23,171900,186800,167000,183200,814599
2025-06-24,184900,193800,181600,190200,368416
2025-06-25,191000,194500,186000,187000,252694
2025-06-26,187900,190000,181500,185000,189477
2025-06-27,186300,191100,183000,185000,182428
2025-06-30,188000,198300,187200,196900,390973
2025-07-01,196400,198400,189200,192500,230001
2025-07-02,193400,194900,181900,185900,237529
2025-07-03,184700,188500,181000,185600,162311
2025-07-04,185100,188100,175900,176900,243904
2025-07-07,176400,196000,176100,195100,447507
2025-07-08,200000,219500,199300,213500,686016
2025-07-09,213000,230000,212500,223500,410255
2025-07-10,224500,234500,217000,228500,399411
2025-07-11,225500,232500,221500,230000,212388
2025-07-14,236500,241000,229500,238000,236332
2025-07-15,238500,240000,231500,233500,201958
2025-07-16,237000,240500,208500,212000,727861
2025-07-17,213500,219500,209000,216500,252879
2025-07-18,214000,217500,203000,211000,283588
2025-07-21,209000,213000,207000,211000,112032
2025-07-22,217500,219000,202000,207500,201589
2025-07-23,206000,213000,203000,210000,133614
2025-07-24,210000,210000,200000,204500,182020
2025-07-25,203000,205500,199200,204500,122667
2025-07-28,203000,203500,196500,200500,112447
2025-07-29,198600,207000,195600,204500,162037
2025-07-30,203500,206000,200500,202000,93588
2025-07-31,203500,209500,199900,201500,140943
2025-08-01,198500,198600,189000,191100,220803
2025-08-04,190600,199000,186100,198200,89249
