date,open,high,low,close,volume
2021-01-04,101777,119710,99354,114379,2189655
2021-01-05,114378,123102,111471,120195,1418106
2021-01-06,121164,128434,117771,124557,1484453
2021-01-07,126494,127464,122617,125041,702980
2021-01-08,128918,128918,125041,126495,738887
2021-01-11,126494,131826,120679,123587,1184836
2021-01-12,120679,124556,117286,123587,661563
2021-01-13,124072,125526,121164,121649,395832
2021-01-14,121648,128917,121648,127464,571817
2021-01-15,127948,129402,123102,125041,447938
2021-01-18,123102,124071,118256,119710,616592
2021-01-19,120194,125041,119710,124072,361835
2021-01-20,125526,128434,123102,128434,511386
2021-01-21,130856,130856,125525,127949,394702
2021-01-22,127949,142973,126009,135219,1379970
2021-01-25,135219,138611,133280,135704,408984
2021-01-26,136673,136673,132796,134250,326823
2021-01-27,134734,140065,134249,137642,477647
2021-01-28,133280,135704,131826,135704,476759
2021-01-29,138126,138611,127948,130372,516002
2021-02-01,127948,131341,126494,130372,580507
2021-02-02,132310,133764,128918,130857,467572
2021-02-03,130857,135704,130857,135704,763362
2021-02-04,134733,136187,130856,131826,455843
2021-02-05,132795,135703,129887,135219,514026
2021-02-08,134249,136672,132795,135219,383204
2021-02-09,137642,142973,135703,137642,805698
2021-02-10,137642,142489,135703,142489,580395
2021-02-15,145397,148304,143943,145397,514090
2021-02-16,145396,150242,143457,148789,418854
2021-02-17,149759,156544,147820,155575,748533
2021-02-18,154605,159451,151697,157513,615102
2021-02-19,156059,171568,154605,168176,974901
2021-02-22,168660,178838,162360,162360,1295155
2021-02-23,159936,167206,155089,164783,1036750
2021-02-24,167205,168659,151212,153151,1171578
2021-02-25,157997,159451,152181,157513,594461
2021-02-26,153151,156058,150727,153151,646473
2021-03-02,158482,159451,146850,150243,729399
2021-03-03,149273,153150,147335,151697,477480
2021-03-04,166722,170114,154121,154121,1865801
2021-03-05,151212,158966,148304,156059,676099
2021-03-08,156059,157997,146366,146366,572823
2021-03-09,142973,144427,134249,137642,1167428
2021-03-10,143942,143942,137642,140550,604236
2021-03-11,140065,149274,139581,148305,736745
2021-03-12,153151,155574,149274,152667,369512
2021-03-15,152182,154605,149274,152667,226628
2021-03-16,153636,155090,146851,148305,524213
2021-03-17,145881,145881,139581,142489,637158
2021-03-18,144911,147335,142488,143458,338021
2021-03-19,139580,145881,138611,144912,345445
2021-03-22,146366,146366,141035,141520,236665
2021-03-23,143458,143943,137158,138612,346764
2021-03-24,136188,144427,135703,143458,378829
2021-03-25,142973,144911,141034,142004,251635
2021-03-26,143458,143458,140066,141520,195945
2021-03-29,141035,142973,138612,141520,228504
2021-03-30,143458,151212,142489,149759,593572
2021-03-31,150727,150727,146850,150243,322672
2021-04-01,152181,154120,150243,150728,277805
2021-04-02,153636,157997,152666,153636,494149
2021-04-05,154605,160420,151697,157513,611803
2021-04-06,159936,160420,154120,154605,358830
2021-04-07,155574,158967,154120,157998,317031
2021-04-08,157513,159936,155090,155090,453061
2021-04-09,155574,156543,154120,156059,189140
2021-04-12,159452,165752,156544,163814,894614
2021-04-13,164298,165268,159937,161391,488482
2021-04-14,162360,166237,160421,163814,430742
2021-04-15,164783,167206,162360,163814,340183
2021-04-16,164783,166236,163813,164783,209061
2021-04-19,166236,166721,160905,161875,455202
2021-04-20,161390,164298,158967,161875,350077
2021-04-21,161875,162844,159936,161875,270469
2021-04-22,163329,163814,159937,159937,278916
2021-04-23,158482,159452,157029,157029,297277
2021-04-26,157028,162359,153151,160421,501867
2021-04-27,158966,159451,153635,154605,615918
2021-04-28,154120,154120,150243,150728,383962
2021-04-29,151212,152666,147335,147335,369633
2021-04-30,146366,147820,142489,144428,408216
2021-05-03,141519,144427,138126,139096,466730
2021-05-04,136672,145396,136672,144912,366089
2021-05-06,143458,145881,142488,144912,251846
2021-05-07,144427,146850,143458,145397,182731
2021-05-10,147335,148304,145397,146851,228655
2021-05-11,145397,145881,140066,141520,370519
2021-05-12,141519,145396,139580,142004,347200
2021-05-13,138611,140550,136672,140550,589338
2021-05-14,140550,143942,138611,142004,242603
2021-05-17,142973,143458,138127,138612,212965
2021-05-18,138612,140550,138127,140066,149367
2021-05-20,140065,143942,139581,142489,235824
2021-05-21,143943,146366,141035,142974,254964
2021-05-24,143458,143458,140065,142489,173900
2021-05-25,142488,144427,142488,143458,137784
2021-05-26,143458,146366,142974,144428,181466
2021-05-27,145397,145881,141519,145397,568458
2021-05-28,146366,146851,143943,144428,156892
2021-05-31,144427,144427,139096,140550,413956
2021-06-01,140065,141519,139096,141035,167056
2021-06-02,141034,141034,137642,139096,334340
2021-06-03,138611,141034,137157,140550,292280
2021-06-04,139580,140065,138126,139096,124345
2021-06-07,139580,140065,138126,139096,209895
2021-06-08,138611,139096,137158,137158,189821
2021-06-09,137642,138127,136673,137158,159106
2021-06-10,137642,140550,136188,140066,326529
2021-06-11,139580,143942,139096,139096,592818
2021-06-14,140065,142973,139581,142489,257949
2021-06-15,142488,142973,139096,140550,251255
2021-06-16,139581,140066,138127,140066,166112
2021-06-17,140550,145396,140065,142489,499617
2021-06-18,142488,146850,142488,144912,408851
2021-06-21,143458,146851,142004,142974,306769
2021-06-22,144427,144427,141035,141035,204112
2021-06-23,142004,146365,141034,144912,382165
2021-06-24,145881,146850,142004,142004,357318
2021-06-25,143457,143942,141519,142004,205949
2021-06-28,142004,142004,139096,139581,323554
2021-06-29,140065,141519,139580,140550,165063
2021-06-30,141034,142004,139096,139581,237019
2021-07-01,140065,144427,139580,143458,446243
2021-07-02,142973,144427,140550,141035,223108
2021-07-05,141519,142004,140550,141035,121771
2021-07-06,141519,142973,141035,142489,188022
2021-07-07,142004,144912,140550,144428,379205
2021-07-08,145397,154605,144912,154121,1741990
2021-07-09,152182,155089,147820,153636,888771
2021-07-12,156059,157997,151212,156544,686073
2021-07-13,157997,160420,155574,156059,823214
2021-07-14,155575,163329,153636,159937,1048235
2021-07-15,160905,161390,157028,159452,632621
2021-07-16,159452,162360,157998,159937,510873
2021-07-19,158967,161875,157029,161391,497225
2021-07-20,158482,161875,149274,152667,1163434
2021-07-21,154120,154605,149274,149759,442172
2021-07-22,151212,153636,148305,149759,467212
2021-07-23,151212,157028,150243,153151,714794
2021-07-26,153151,153636,149759,149759,444283
2021-07-27,150727,152181,147335,147820,365202
2021-07-28,146366,149274,146366,148305,253247
2021-07-29,148789,151212,147820,150728,223631
2021-07-30,150727,152181,149274,149274,231625
2021-08-02,150243,150243,147820,149274,149708
2021-08-03,149274,150243,147335,148305,186796
2021-08-04,148305,149759,145397,149759,237950
2021-08-05,149759,153151,149274,152667,243648
2021-08-06,153151,155090,151213,152667,188963
2021-08-09,151697,155090,149274,152667,435579
2021-08-10,152666,153151,147820,149759,361214
2021-08-11,148304,149758,147335,147335,239544
2021-08-12,147820,149274,146851,148305,394806
2021-08-13,147819,152666,147335,150243,492829
2021-08-17,150728,151212,141035,142489,607865
2021-08-18,140550,146366,139581,145397,286576
2021-08-19,142488,147819,142004,143458,311423
2021-08-20,144427,144912,137642,138612,506372
2021-08-23,139095,141034,131341,134734,546128
2021-08-24,137642,140065,133764,137642,408900
2021-08-25,138127,150728,136673,148305,1123149
2021-08-26,148305,149274,142489,144428,454775
2021-08-27,143458,145396,141519,144912,218323
2021-08-30,147335,151212,145396,147335,446234
2021-08-31,147335,150728,145881,150728,305003
2021-09-01,149274,150728,148789,150728,186130
2021-09-02,150727,150727,145881,145881,336942
2021-09-03,145881,147335,142488,146366,261287
2021-09-06,145881,148304,144912,145397,172729
2021-09-07,144911,150242,144427,148789,300773
2021-09-08,148304,151212,146850,148789,264100
2021-09-09,151697,158482,148789,149274,1180652
2021-09-10,148789,150727,146850,149274,373681
2021-09-13,149273,154604,144427,153151,1098410
2021-09-14,154120,154120,149274,149759,511791
2021-09-15,150243,157997,149274,156544,970842
2021-09-16,158482,160905,155090,157998,923851
2021-09-17,157028,157512,153151,156059,441027
2021-09-23,153151,155574,151697,153151,393773
2021-09-24,156059,160421,153636,157029,740637
2021-09-27,157997,168175,155574,165752,1540806
2021-09-28,165752,167206,158967,160421,639879
2021-09-29,156544,173991,155090,172053,1341104
2021-09-30,169629,175929,167690,171568,991239
2021-10-01,172537,177383,170598,173022,751441
2021-10-05,171083,175930,167691,170599,807296
2021-10-06,173022,174476,156059,157029,1078672
2021-10-07,159936,161875,153151,158483,611775
2021-10-08,160421,167206,144427,152667,2831624
2021-10-12,151212,155574,149758,150243,663956
2021-10-13,150727,154604,147819,151697,600127
2021-10-14,154120,158967,152666,158967,752879
2021-10-15,160421,160906,154605,157029,382706
2021-10-18,156544,158967,154121,155575,342334
2021-10-19,157029,159452,155090,157029,419271
2021-10-20,157513,157513,150243,150728,699185
2021-10-21,150728,151212,145881,148305,615679
2021-10-22,146850,148789,142488,143458,645574
2021-10-25,142488,146850,139580,145881,553269
