date,open,high,low,close,volume
2021-01-04,59100,63500,58200,62700,1446315
2021-01-05,62600,68800,62200,66700,1605512
2021-01-06,67000,67500,65400,65800,843863
2021-01-07,66100,71300,66000,67700,1248859
2021-01-08,74200,87000,70200,77400,5970009
2021-01-11,81000,89000,77300,79800,3239026
2021-01-12,79800,80400,73700,77400,1700576
2021-01-13,76900,80000,74200,76900,1652589
2021-01-14,74600,75800,73100,73600,1386396
2021-01-15,74400,75100,71300,71700,1221651
2021-01-18,70500,74500,69700,73000,1412753
2021-01-19,72700,75500,72700,75200,1383266
2021-01-20,80000,80500,74100,74700,1810667
2021-01-21,76000,80000,74800,80000,1934627
2021-01-22,80100,81900,78000,78000,1361144
2021-01-25,76700,79500,76600,78200,956040
2021-01-26,78700,78800,76400,76700,799988
2021-01-27,77300,78000,75000,76000,615102
2021-01-28,73100,74000,71500,72700,1030492
2021-01-29,73100,73100,67300,69200,1165146
2021-02-01,68000,71700,65800,71700,753938
2021-02-02,72400,73100,69900,71600,812901
2021-02-03,73100,79900,72600,79700,3405569
2021-02-04,78000,79000,75300,75800,2862663
2021-02-05,76100,76200,72700,73500,1204222
2021-02-08,69700,70200,67100,68000,1654045
2021-02-09,68200,71000,68100,70000,793738
2021-02-10,70500,73200,70100,72700,772700
2021-02-15,73400,73400,70700,71800,572556
2021-02-16,71900,72400,70700,71200,446356
2021-02-17,71200,71300,69600,70200,461132
2021-02-18,69900,70300,68700,69000,385111
2021-02-19,68900,70200,67500,70100,454780
2021-02-22,70400,71800,68500,68700,580394
2021-02-23,67800,68000,66200,67700,493343
2021-02-24,67500,68000,63000,63100,901970
2021-02-25,64200,64500,63000,64200,676355
2021-02-26,61200,66100,61100,62500,937417
2021-03-02,63900,66400,63100,64500,678919
2021-03-03,63700,64500,62800,63600,420733
2021-03-04,62700,64100,61900,63900,317062
2021-03-05,62600,63600,61000,62900,502833
2021-03-08,63500,63700,60600,60700,384761
2021-03-09,60500,61600,58600,59900,610422
2021-03-10,62000,62700,59000,59100,581159
2021-03-11,59400,62000,59400,61300,595200
2021-03-12,62200,66600,62100,66500,1219412
2021-03-15,66200,67000,64800,65400,515785
2021-03-16,66700,67500,65700,65900,426472
2021-03-17,66200,69400,65500,68400,936249
2021-03-18,69900,72400,69400,71900,1733883
2021-03-19,70700,71100,69000,70000,1120208
2021-03-22,73800,74300,69100,69400,1892196
2021-03-23,72100,72700,70000,70100,1146851
2021-03-24,68600,71800,66000,66800,1676814
2021-03-25,66800,67900,66000,66300,599711
2021-03-26,67000,67100,65500,66400,453325
2021-03-29,66000,66200,64300,64600,570566
