date,open,high,low,close,volume
2021-01-04,15350,15400,15100,15200,686191
2021-01-05,15000,15350,15000,15200,564107
2021-01-06,15250,15800,15150,15500,1170188
2021-01-07,15600,15700,15200,15350,791568
2021-01-08,15450,15600,15200,15600,804018
2021-01-11,15700,15750,14950,15250,1143314
2021-01-12,15100,15850,14900,15700,1504391
2021-01-13,15900,16250,15500,16250,1421500
2021-01-14,16300,17250,16050,16600,2150930
2021-01-15,16750,17000,16350,16750,1591762
2021-01-18,16450,17150,15350,15400,3138696
2021-01-19,15550,16150,15500,15800,1288144
2021-01-20,15900,16000,15600,15900,816905
2021-01-21,16100,16200,15800,15900,696891
2021-01-22,16150,16800,15650,16700,1818813
2021-01-25,16700,17500,16700,17100,2095214
2021-01-26,17250,17250,16350,16550,1305224
2021-01-27,16700,16850,16050,16650,1226351
2021-01-28,16150,16500,16050,16500,971245
2021-01-29,16600,16650,15350,15800,1393542
2021-02-01,15650,15950,15300,15800,732254
2021-02-02,16000,16100,15650,15850,782943
2021-02-03,16100,16150,15750,16050,989774
2021-02-04,16000,16400,15800,16100,884058
2021-02-05,16150,16400,15900,16300,927040
2021-02-08,16250,16750,16100,16650,1284484
2021-02-09,16750,16750,16000,16300,1114691
2021-02-10,16150,16250,15850,16200,870833
2021-02-15,16350,16450,16050,16250,802820
2021-02-16,16250,16450,16100,16400,615965
2021-02-17,16400,16450,16050,16100,511741
2021-02-18,16050,16350,15950,16200,667036
2021-02-19,16150,16200,15500,15750,1199809
2021-02-22,15850,16200,15750,15900,1002142
2021-02-23,15950,17450,15850,17300,6485683
2021-02-24,17200,18000,16800,16900,4649636
2021-02-25,17500,17600,16900,17550,2162445
2021-02-26,17000,17550,16950,17200,2090347
2021-03-02,17550,17900,17200,17650,2330193
2021-03-03,17550,18000,17300,18000,1502993
2021-03-04,17850,18800,17650,18600,3428797
2021-03-05,18450,18750,18050,18650,1308587
2021-03-08,18550,18600,17550,17750,1886379
2021-03-09,17750,18350,17500,18100,1635640
2021-03-10,17800,18050,17550,17900,965268
2021-03-11,17800,18050,17300,17800,1361791
2021-03-12,18050,18200,17750,17950,816080
2021-03-15,18100,18350,17800,18050,714595
2021-03-16,18250,18700,18150,18400,1374595
2021-03-17,18400,18500,17900,18250,919285
2021-03-18,18300,18400,17650,17650,1275127
2021-03-19,17400,17850,17400,17700,654962
2021-03-22,17700,18100,17500,18050,831926
2021-03-23,18000,18100,17750,17800,433753
2021-03-24,17400,17800,17300,17800,576686
2021-03-25,17650,18000,17550,17900,600196
2021-03-26,17950,18000,17250,17500,933084
2021-03-29,17500,17500,16850,17100,875526
2021-03-30,17050,17250,16550,16650,1729934
2021-03-31,16700,16850,16550,16650,632875
2021-04-01,16750,17050,16650,17000,727685
2021-04-02,17050,17100,16550,16700,1113777
2021-04-05,16700,16800,16500,16800,375740
2021-04-06,16900,17100,16650,17100,697788
2021-04-07,17050,17100,16850,17050,687655
2021-04-08,16850,17050,16800,17050,711121
2021-04-09,16950,17000,16700,16750,578178
2021-04-12,16700,16700,16350,16550,685416
2021-04-13,16550,16800,16450,16750,470901
2021-04-14,16650,16700,16250,16300,943689
2021-04-15,16350,16350,15950,16050,1002363
2021-04-16,16150,16300,16050,16150,537220
2021-04-19,16200,16400,16050,16300,546031
2021-04-20,16350,16800,16250,16700,725655
2021-04-21,16550,16650,16350,16500,541752
2021-04-22,16550,16600,16400,16600,352983
2021-04-23,16300,16650,16250,16600,465326
2021-04-26,16650,17100,16600,17100,949043
