date,open,high,low,close,volume
2021-01-04,43350,43350,42550,42850,482493
2021-01-05,42750,44700,42750,44700,664596
2021-01-06,45050,45300,44050,44350,526118
2021-01-07,44900,45750,44500,45100,572068
2021-01-08,45500,45500,44000,44450,633016
2021-01-11,44500,45950,43850,45850,935614
2021-01-12,46000,47500,45100,47500,859013
2021-01-13,48500,48550,47150,47700,674409
2021-01-14,47350,47700,46500,47050,376192
2021-01-15,47150,47600,45850,45950,367148
2021-01-18,45300,46400,44600,45050,352885
2021-01-19,45700,47300,45300,47300,336839
2021-01-20,47250,47500,46250,47500,383431
2021-01-21,46950,47400,46550,46600,257507
2021-01-22,46450,46750,45750,45800,447664
2021-01-25,46050,48000,46050,47100,498338
2021-01-26,47100,47100,45850,45850,351441
2021-01-27,46000,46250,45200,45950,330484
2021-01-28,44900,45500,44350,44800,355291
2021-01-29,43000,44000,42000,42700,1145558
2021-02-01,42450,43150,41800,42800,380937
2021-02-02,42900,44300,42650,44000,315838
2021-02-03,44000,44600,43750,43800,273423
2021-02-04,43850,43850,42050,42150,396083
2021-02-05,42400,43700,42250,43250,204493
2021-02-08,43850,44650,43550,43700,439122
2021-02-09,43700,44700,43500,44150,296690
2021-02-10,43900,44600,43600,44150,323754
2021-02-15,44150,44200,43500,43500,311955
2021-02-16,43450,43500,42750,43150,224527
2021-02-17,43200,43650,42650,42950,241210
2021-02-18,42950,43600,42350,42350,343371
2021-02-19,42050,42500,41550,42500,302229
2021-02-22,42500,43050,41850,41850,222323
2021-02-23,41800,42200,40500,41500,524843
2021-02-24,41650,42400,39850,39900,394325
2021-02-25,40800,41750,40200,41500,251314
2021-02-26,40400,40950,40000,40000,442336
2021-03-02,40650,41150,39550,40000,358980
2021-03-03,40250,42150,40000,41900,608403
2021-03-04,41150,43150,40800,42250,718954
2021-03-05,42200,42600,41450,42100,425093
2021-03-08,42750,43350,42500,42850,552724
2021-03-09,42900,43400,41600,42000,532105
2021-03-10,42050,43500,41600,42950,515372
2021-03-11,43300,43450,42500,42500,580236
2021-03-12,42500,42900,41950,42600,357459
2021-03-15,42600,43000,42050,42250,293745
2021-03-16,42400,43250,42300,43150,388784
2021-03-17,43400,43500,42300,43300,882438
2021-03-18,43950,44750,43000,43000,573210
2021-03-19,42600,43150,42350,42750,370499
2021-03-22,42850,43300,42500,42550,249208
2021-03-23,42550,45000,42550,44800,976296
2021-03-24,44500,44600,43800,44300,382507
2021-03-25,44300,45200,43800,44000,349699
2021-03-26,44700,45350,43800,44650,605535
2021-03-29,44900,44950,43200,43850,517121
2021-03-30,44050,44200,43600,43900,256471
2021-03-31,43600,43700,43050,43150,319200
2021-04-01,43100,43150,42050,42150,452394
2021-04-02,42150,42650,42050,42150,223385
2021-04-05,42150,42350,41850,41950,215981
2021-04-06,41950,43300,41950,42650,283881
2021-04-07,43050,43100,42550,42800,174712
2021-04-08,42950,43150,42550,43100,213750
2021-04-09,43150,43400,43050,43050,181069
2021-04-12,43050,43100,42500,42500,219864
2021-04-13,42600,42900,42450,42500,245718
2021-04-14,42500,43100,42300,42850,371258
2021-04-15,43150,43650,42750,42900,417933
2021-04-16,43650,45950,43350,45800,1199897
2021-04-19,45900,48450,45850,46500,1377103
2021-04-20,46900,47700,46850,47350,745885
2021-04-21,47400,47500,46300,46650,520407
2021-04-22,46850,47050,45200,45450,403503
