date,open,high,low,close,volume
2021-01-04,10700,10800,10600,10800,262515
2021-01-05,10800,11850,10700,11600,1561900
2021-01-06,11650,11750,11350,11550,570936
2021-01-07,11600,11900,11450,11600,634060
2021-01-08,11650,12600,11600,12000,1224409
2021-01-11,12050,12150,11350,11650,684815
2021-01-12,11700,12000,11450,11900,452466
2021-01-13,11900,11900,11700,11900,234581
2021-01-14,12050,12250,11900,12000,274241
2021-01-15,12050,12100,11750,12000,306888
2021-01-18,11900,11950,11300,11400,303069
2021-01-19,11450,11750,11450,11750,197898
2021-01-20,11800,12100,11450,12050,506649
2021-01-21,12550,12850,12300,12450,822696
2021-01-22,12600,13100,12400,12800,1010527
2021-01-25,12950,13150,12450,12750,466707
2021-01-26,12900,13300,12750,13000,667631
2021-01-27,13200,13700,12750,13550,1038590
2021-01-28,13200,13350,12850,13100,690756
2021-01-29,13350,13400,12100,12250,719576
2021-02-01,12200,12350,11800,12250,278111
2021-02-02,12400,12700,12300,12400,287936
2021-02-03,12700,13650,12600,13450,962355
2021-02-04,13400,14150,13300,14000,716418
2021-02-05,14000,14950,13700,14650,1008630
2021-02-08,14700,14850,14250,14600,440227
2021-02-09,14600,14850,14300,14450,254319
2021-02-10,14700,14750,14150,14450,258441
2021-02-15,14500,14550,13850,14050,385579
2021-02-16,14050,14050,13650,13950,288205
2021-02-17,13900,14700,13900,14450,466652
2021-02-18,14400,14800,14250,14450,291564
2021-02-19,14500,14650,14000,14500,249610
2021-02-22,14550,14650,14100,14500,196369
2021-02-23,14200,14900,14200,14600,258467
2021-02-24,14900,15700,14250,14300,708320
2021-02-25,14750,15150,14400,14900,318565
2021-02-26,14350,15000,14250,14700,302435
2021-03-02,15000,15200,14450,14650,218151
2021-03-03,14550,15250,14400,15250,260282
2021-03-04,15400,15500,15000,15500,274816
2021-03-05,15300,16450,15200,16200,702178
2021-03-08,16250,17450,16250,17000,735317
2021-03-09,17100,17400,16050,16500,472069
2021-03-10,16700,16800,15700,15750,493329
2021-03-11,15900,16300,15550,16050,290636
2021-03-12,16200,16200,15400,15600,445437
2021-03-15,15650,16300,15350,16050,231862
2021-03-16,16150,16800,16050,16450,344953
2021-03-17,16300,16600,16150,16450,187849
2021-03-18,16550,16800,16450,16600,179782
2021-03-19,16350,16900,16300,16900,249533
2021-03-22,17100,17500,17100,17300,288397
2021-03-23,17450,17700,17000,17200,272480
2021-03-24,17150,17600,16700,16900,324114
2021-03-25,16850,17300,16700,17150,165729
2021-03-26,17400,17600,17250,17500,242212
2021-03-29,17750,18600,17700,18100,501900
2021-03-30,18150,18350,17700,18150,272433
2021-03-31,18100,18600,18000,18550,231406
2021-04-01,18650,19000,18350,18950,226637
2021-04-02,18900,19100,17800,18300,433765
2021-04-05,18300,18950,18000,18750,313309
2021-04-06,18950,18950,18300,18400,227398
2021-04-07,18400,19200,18400,19000,320252
2021-04-08,19150,20200,19000,19950,508564
2021-04-09,19900,19950,19200,19650,297504
2021-04-12,19650,20100,19650,19800,187924
2021-04-13,19950,20150,19300,19600,276583
2021-04-14,19600,19850,18950,19850,227678
2021-04-15,19850,20000,19600,19800,187866
2021-04-16,20100,21000,19800,20650,491087
2021-04-19,20850,20900,20250,20650,215524
2021-04-20,20650,21600,20650,21400,265286
2021-04-21,21400,22750,21150,22550,494625
2021-04-22,22650,23400,21800,23050,469909
2021-04-23,22950,24700,22750,24550,749200
2021-04-26,25050,27000,23250,25500,1202979
2021-04-27,25350,28150,24550,27200,1261772
2021-04-28,27300,28050,26250,26600,609700
2021-04-29,26850,28900,26500,27400,1111553
2021-04-30,28300,28450,24800,26150,968598
2021-05-03,26150,26450,23550,24100,757063
2021-05-04,24350,25600,23350,25350,847872
2021-05-06,25350,31400,25350,29200,3386487
2021-05-07,29800,30900,28600,30550,1259025
2021-05-10,30550,31950,30050,30600,802619
2021-05-11,30400,36450,30300,34350,3743508
2021-05-12,34350,35500,32400,35250,1344919
2021-05-13,33900,35800,33400,33850,866089
2021-05-14,34300,34850,30750,31100,1110201
2021-05-17,31800,32450,29800,31200,628624
2021-05-18,31150,34900,31050,34500,1348855
2021-05-20,33400,33950,31600,33050,666082
2021-05-21,33050,33050,31200,32000,653579
2021-05-24,31700,32300,31100,31550,327584
2021-05-25,31800,32300,30550,30700,509176
2021-05-26,30900,30900,28450,29000,905593
2021-05-27,29450,30100,28600,29500,603992
2021-05-28,30350,32000,30100,31750,884902
2021-05-31,31950,32600,30200,30800,589439
2021-06-01,31000,32050,30400,30800,455812
2021-06-02,31200,31400,30300,30650,302392
2021-06-03,30550,31250,30100,30950,308577
2021-06-04,31300,33100,30650,32950,933406
2021-06-07,32950,33000,31000,31150,545608
2021-06-08,30900,31600,30200,31400,293830
2021-06-09,31200,31600,30400,30500,230823
2021-06-10,30450,31400,30100,30100,284418
2021-06-11,30550,31300,30400,31150,262851
2021-06-14,31500,32400,31350,31550,276237
2021-06-15,31050,31750,30500,31550,211023
2021-06-16,31550,31750,31200,31300,156940
2021-06-17,30800,31100,30700,30800,137924
2021-06-18,30350,30800,29850,30100,339469
2021-06-21,29750,29750,28600,28950,320370
2021-06-22,29600,31250,29600,30900,518897
2021-06-23,31600,31850,31050,31050,318662
2021-06-24,31400,36450,31000,34400,1461134
2021-06-25,35500,36100,33500,34350,745916
2021-06-28,34400,35300,33750,34900,384724
2021-06-29,34600,34650,31950,32000,699654
2021-06-30,32000,32200,31450,31700,348750
2021-07-01,31700,32200,31150,31650,202056
2021-07-02,31850,33000,31350,31500,440841
2021-07-05,31800,32150,31300,31400,173153
2021-07-06,31700,31850,31200,31350,141651
2021-07-07,31000,31350,30600,30950,161172
2021-07-08,31200,32200,30900,30950,338548
2021-07-09,30100,30800,29850,30700,248627
2021-07-12,31300,31850,31000,31050,173981
2021-07-13,31500,31500,30850,31000,141408
2021-07-14,30750,30900,30250,30850,96940
2021-07-15,30900,31000,30400,30800,105132
2021-07-16,30750,31150,30450,30800,97858
2021-07-19,30550,30700,30100,30250,94531
2021-07-20,29500,29800,29200,29350,230956
2021-07-21,29700,29850,28850,29050,152098
2021-07-22,29250,30050,29050,29950,181088
2021-07-23,30350,31000,29600,30400,175449
2021-07-26,30750,30750,29950,29950,81049
2021-07-27,30000,30750,30000,30250,103401
2021-07-28,30000,30700,29800,30500,81739
2021-07-29,30750,32200,30200,30600,397978
2021-07-30,31400,32250,31100,31400,642136
2021-08-02,31800,31850,30600,31100,210804
2021-08-03,30950,31100,29500,29850,325444
2021-08-04,30000,30150,29400,29900,85155
2021-08-05,29800,30050,29600,29900,93685
2021-08-06,30000,30000,29500,29600,84594
2021-08-09,29600,29750,28750,29200,169760
2021-08-10,28950,29300,28300,28300,160247
2021-08-11,28800,29600,28700,29400,184923
2021-08-12,29500,30000,29500,29550,160845
2021-08-13,29550,29550,28400,29000,103349
2021-08-17,29000,29000,28050,28900,109058
2021-08-18,28550,29300,28200,28800,84837
2021-08-19,28700,28700,27200,27200,115051
2021-08-20,27050,27550,25600,25850,187080
2021-08-23,25750,26300,25050,26050,133959
2021-08-24,26350,28400,26350,28200,156205
2021-08-25,28350,29650,27850,28300,156893
2021-08-26,28100,28450,27750,27950,50744
2021-08-27,27750,28200,27100,28000,50700
2021-08-30,28250,29450,28200,29400,131075
2021-08-31,29450,29500,28700,29250,101090
2021-09-01,29000,29400,28600,28750,82100
2021-09-02,28850,31000,28850,29650,559254
2021-09-03,29750,30400,29500,29900,134302
2021-09-06,29900,30150,28700,29650,118960
2021-09-07,29650,30850,29550,30700,268731
2021-09-08,30750,31450,29900,30200,288208
2021-09-09,30000,30450,28700,28800,211118
2021-09-10,28850,29550,28300,29300,147768
2021-09-13,29500,29650,28650,29100,78518
2021-09-14,29100,29500,28650,29250,84853
2021-09-15,29250,29350,28900,29000,58857
