date,open,high,low,close,volume
2021-01-04,16300,17250,16250,16800,363815
2021-01-05,16800,16800,16200,16400,216188
2021-01-06,16450,16500,16000,16250,167627
2021-01-07,16350,16750,16250,16300,190313
2021-01-08,16800,19450,16650,18800,3611122
2021-01-11,19350,20400,18300,19000,1868798
2021-01-12,19150,19650,18550,19000,662836
2021-01-13,19000,19500,18500,19000,474866
2021-01-14,19000,19000,18650,18900,232042
2021-01-15,19100,19150,18050,18150,335187
2021-01-18,17700,18600,17650,17750,222121
2021-01-19,18300,23000,18200,22900,6408068
2021-01-20,24850,25000,22400,22650,2604725
2021-01-21,22800,28250,22650,26750,6262225
2021-01-22,26350,27550,25450,26850,1263815
2021-01-25,26500,27400,25650,26950,940105
2021-01-26,27100,27600,25900,26200,671931
2021-01-27,26350,27000,25000,25900,746278
2021-01-28,25150,26300,25100,25850,421446
2021-01-29,25900,26250,24150,24700,568684
2021-02-01,24750,28700,24400,28500,1423004
2021-02-02,28200,28600,27350,27850,699073
2021-02-03,28150,30150,27300,27650,1764885
2021-02-04,28300,29300,27850,28000,827087
2021-02-05,28250,28500,27200,28450,401143
2021-02-08,27100,27250,25700,25800,818000
2021-02-09,25800,26650,25300,25500,368743
2021-02-10,25850,26400,25300,26400,202405
2021-02-15,26250,26300,25400,25850,317530
2021-02-16,25950,26000,24350,24600,496783
2021-02-17,24700,24700,23400,23850,455895
2021-02-18,23950,24350,23250,23550,310416
2021-02-19,23500,24100,22700,23300,356674
2021-02-22,23550,23800,22700,22900,296039
2021-02-23,22900,24200,22700,24200,443803
2021-02-24,24350,24400,22400,22600,324584
2021-02-25,23100,23500,22700,23250,160707
2021-02-26,22100,24300,22100,23700,534587
2021-03-02,24300,24750,23050,23450,393828
2021-03-03,23650,24200,23100,24200,238057
2021-03-04,23800,24200,23300,23650,122365
2021-03-05,23000,23600,22650,23250,157512
2021-03-08,23450,23500,22150,22300,164357
2021-03-09,22100,22550,21300,22250,170604
2021-03-10,22750,22950,21300,21450,150767
2021-03-11,21350,23500,21350,23450,360624
2021-03-12,23600,23650,22900,23250,103480
2021-03-15,22900,23700,22850,23350,99293
2021-03-16,23250,23700,23200,23400,91686
2021-03-17,23400,23550,23000,23200,63688
2021-03-18,23650,25200,23450,24250,645662
2021-03-19,23650,24650,23600,24600,194753
2021-03-22,24800,24800,24200,24300,148593
2021-03-23,24400,24700,23000,23050,262483
2021-03-24,22850,23100,22050,22900,127290
2021-03-25,22650,22950,21850,22050,292695
2021-03-26,22300,22300,21550,21900,197767
2021-03-29,22000,22550,21650,22500,236209
2021-03-30,22600,23100,22450,22800,158715
2021-03-31,22800,22800,22300,22300,98755
2021-04-01,22600,22650,22150,22300,102555
2021-04-02,22600,24350,22500,23650,697236
2021-04-05,24050,24250,23600,23700,237976
2021-04-06,24050,24150,23400,24050,201130
2021-04-07,23900,24800,23650,24800,395291
2021-04-08,24850,25000,24300,24600,221860
2021-04-09,24650,24800,24100,24400,162003
2021-04-12,24500,25200,24000,24850,262409
2021-04-13,25300,25300,24700,24900,196997
2021-04-14,25300,26300,25000,25450,674608
2021-04-15,25350,25950,25150,25700,219408
2021-04-16,25950,26600,25750,26400,412355
2021-04-19,26400,26500,25600,25700,284930
2021-04-20,25600,25600,24450,24700,437576
2021-04-21,24700,24850,24300,24750,184484
2021-04-22,24950,25500,24850,24950,221861
2021-04-23,25000,25350,24600,24600,196848
2021-04-26,24750,25050,24600,24600,134769
2021-04-27,24700,24700,23300,23500,401089
2021-04-28,23550,24050,23100,23150,179271
2021-04-29,23300,23600,22900,23200,150055
2021-04-30,23000,23250,22600,22650,166174
2021-05-03,22700,24100,22700,23250,177259
2021-05-04,23450,23600,22800,23500,114518
2021-05-06,23850,24200,23700,23950,161797
2021-05-07,23900,24900,23800,24750,246676
2021-05-10,25450,26150,25250,25800,524463
2021-05-11,25750,26850,25550,26350,789982
2021-05-12,26450,28750,26400,28350,1641430
2021-05-13,27750,28050,26750,26850,700085
2021-05-14,27600,28300,26100,26950,693762
2021-05-17,26700,27000,25700,26350,339768
2021-05-18,27500,30000,27400,29700,2401012
2021-05-20,29350,31650,29300,31100,1532448
2021-05-21,31100,31750,30000,30950,563484
2021-05-24,30550,31450,30150,30900,286508
2021-05-25,30850,33350,30800,32200,977739
2021-05-26,32150,32450,30300,30600,669915
2021-05-27,30700,31500,30100,31500,384259
2021-05-28,31200,32000,30800,31200,419624
2021-05-31,31450,34550,30750,33200,888939
2021-06-01,33300,33500,32050,32800,444984
2021-06-02,32600,33300,31650,31800,435467
2021-06-03,32100,32250,31200,31950,255394
2021-06-04,32000,34850,31950,34000,1110574
2021-06-07,34500,36800,34450,35000,1047303
2021-06-08,35350,36250,34400,34900,409307
2021-06-09,34750,36800,34100,36000,580492
2021-06-10,35650,35750,34150,34300,392677
2021-06-11,34400,35150,33550,33650,298106
2021-06-14,33650,34200,32700,33600,247480
2021-06-15,33500,33800,32650,33300,272393
2021-06-16,33050,33950,32800,33300,254837
2021-06-17,33150,34800,32950,34650,387332
2021-06-18,34550,36600,34100,35850,454295
2021-06-21,35100,36250,34150,34900,305116
2021-06-22,35200,36200,34550,34550,225190
2021-06-23,34750,35100,33350,34150,327616
2021-06-24,34200,36800,33700,34900,758728
2021-06-25,35500,38250,34900,37350,701849
2021-06-28,37350,37550,35600,35600,394058
2021-06-29,35650,36350,35400,36100,158734
2021-06-30,35950,36300,35300,35700,216452
2021-07-01,35900,35900,35000,35800,190008
2021-07-02,35800,36250,35000,35200,180079
2021-07-05,35000,35200,34000,34150,260067
2021-07-06,34150,34700,34000,34200,151433
2021-07-07,34050,34100,32800,33000,343056
2021-07-08,32950,34100,32550,33100,210832
2021-07-09,32800,32800,31800,32650,262739
2021-07-12,32850,33700,32500,32600,145654
2021-07-13,32800,34050,32800,33700,230263
2021-07-14,33200,33900,33050,33400,116103
2021-07-15,33700,34050,33250,33400,129975
2021-07-16,33450,33850,33000,33700,97212
2021-07-19,33300,33350,32550,32700,134788
2021-07-20,31950,32800,31850,32350,103821
2021-07-21,32500,33700,32500,33500,186303
2021-07-22,33250,33950,33250,33500,141392
2021-07-23,34100,34150,32400,32500,196673
2021-07-26,32500,32650,31950,32000,143931
