date,open,high,low,close,volume
2021-01-04,17423,17839,17423,17608,5767199
2021-01-05,17561,17700,17099,17377,4419975
2021-01-06,17700,18347,17654,18070,8660256
2021-01-07,18208,18716,17884,18393,8678969
2021-01-08,18670,18670,18023,18486,5336550
2021-01-11,18716,19086,17515,18116,9617248
2021-01-12,18116,18717,17885,18486,6983583
2021-01-13,19086,19502,18763,18902,7221433
2021-01-14,18716,19872,18624,19872,10730389
2021-01-15,20195,20472,19409,19456,6455281
2021-01-18,19086,19363,18716,19086,4092814
2021-01-19,19225,19641,19086,19410,3815458
2021-01-20,19502,19779,19225,19641,3927384
2021-01-21,20010,22321,19779,21536,30331482
2021-01-22,21767,22414,21258,21767,10349638
2021-01-25,21767,21951,21351,21767,4295319
2021-01-26,21859,22459,21535,22275,7405430
2021-01-27,22829,23060,21166,21166,9228455
2021-01-28,20704,21859,20242,21259,6715611
2021-01-29,21674,21766,20056,20103,6864668
2021-02-01,20242,21120,19595,21028,5283103
2021-02-02,21305,21628,20658,21074,4799590
2021-02-03,21305,21351,20704,21028,3456790
2021-02-04,21166,21951,20981,21582,6672030
2021-02-05,21766,21812,21258,21443,2638755
2021-02-08,21443,21536,21027,21259,3022059
2021-02-09,21351,22137,21259,21675,6514099
2021-02-10,21859,22090,21720,21952,4248665
2021-02-15,22506,23015,22275,22969,5945354
2021-02-16,23246,23430,22645,23015,4431550
2021-02-17,22922,23014,22367,22876,3037471
2021-02-18,22875,23153,22229,22229,3239969
2021-02-19,22275,23014,22228,22922,4228249
2021-02-22,23246,23292,22691,22969,3112826
2021-02-23,22644,23245,22506,22876,3394880
2021-02-24,22921,22968,21628,21628,4349261
2021-02-25,22183,22275,21674,21906,2972294
2021-02-26,21120,21536,20796,20889,5633251
2021-03-02,21536,21674,21027,21259,3252866
2021-03-03,21212,21397,21027,21166,2021747
2021-03-04,20934,21304,20703,20981,2282144
2021-03-05,20611,20934,20102,20796,3662318
2021-03-08,21027,21074,20427,20427,1942533
2021-03-09,20334,20704,19918,20381,3020051
2021-03-10,20842,20888,20149,20149,2051036
2021-03-11,20241,20704,20010,20704,2891031
2021-03-12,20842,21258,20796,20981,1904404
2021-03-15,20934,20981,20519,20519,1440397
2021-03-16,20750,20981,20611,20750,1911362
