date,open,high,low,close,volume
2021-01-04,6730,6769,6549,6636,1364494
2021-01-05,6557,6973,6479,6919,2673899
2021-01-06,7067,7130,6691,6770,1565951
2021-01-07,6800,6887,6667,6731,1263750
2021-01-08,6761,6816,6392,6480,1942598
2021-01-11,6369,6440,6000,6213,2258936
2021-01-12,6220,6471,6086,6354,1305177
2021-01-13,6440,6455,6282,6369,602360
2021-01-14,6369,6471,6267,6330,607605
2021-01-15,6463,6494,6314,6323,706184
2021-01-18,6196,6259,6055,6079,775018
2021-01-19,6079,6173,5977,6158,691142
2021-01-20,6196,6196,6040,6064,700365
2021-01-21,6086,6424,6086,6237,1247888
2021-01-22,6369,6385,6220,6244,680375
2021-01-25,6275,6275,6118,6237,490966
2021-01-26,6353,6353,6165,6213,577230
2021-01-27,6196,6251,6079,6095,505307
2021-01-28,5899,6000,5828,5867,615858
2021-01-29,5922,5961,5420,5562,1013726
2021-02-01,5443,5663,5318,5625,601585
2021-02-02,5648,5835,5530,5617,492652
2021-02-03,5687,5710,5491,5538,700233
2021-02-04,5569,5569,5411,5468,592379
2021-02-05,5514,5773,5451,5774,741870
2021-02-08,5820,5859,5648,5781,611579
2021-02-09,5781,5835,5600,5617,566065
2021-02-10,5616,5663,5491,5656,335363
2021-02-15,5726,5883,5655,5867,581423
2021-02-16,5867,5890,5742,5758,444561
2021-02-17,5671,5726,5577,5680,482958
2021-02-18,5616,5835,5600,5680,582144
2021-02-19,5687,5733,5514,5664,330735
2021-02-22,5687,6165,5663,6079,2543962
2021-02-23,6040,6047,4957,5287,12063464
2021-02-24,5514,5514,5231,5233,1907931
2021-02-25,5318,5326,5051,5248,913079
2021-02-26,5263,5427,5160,5287,2035963
2021-03-02,5420,5427,5247,5287,791233
2021-03-03,5294,5349,5098,5287,407820
2021-03-04,5326,5491,5247,5475,1395267
2021-03-05,5411,5608,5333,5585,885824
2021-03-08,5608,5812,5498,5499,1430250
2021-03-09,5663,5851,5451,5750,2204187
2021-03-10,5851,5899,5648,5719,1111074
2021-03-11,5765,5781,5648,5703,652439
2021-03-12,5835,5859,5718,5742,821101
2021-03-15,5608,6095,5482,6040,3135975
2021-03-16,6047,6157,5984,6040,1302989
2021-03-17,6040,6063,5867,6025,843980
2021-03-18,6047,6095,5945,5977,763440
2021-03-19,6040,6220,5961,6158,1845263
2021-03-22,6157,6557,6134,6346,3384698
2021-03-23,6408,6471,6165,6205,1487360
2021-03-24,6251,6463,6236,6464,1959425
2021-03-25,6479,6636,6385,6511,1377964
2021-03-26,6549,6996,6502,6927,4700508
2021-03-29,7060,7341,6926,7083,4047566
2021-03-30,7365,7373,6839,7092,3192743
2021-03-31,7177,7663,7169,7343,5152853
2021-04-01,7373,7412,7060,7366,1849139
2021-04-02,7365,7475,7145,7366,1445393
2021-04-05,7365,7498,7247,7374,1456901
2021-04-06,7373,7396,7161,7193,1176664
2021-04-07,7169,7177,6800,6887,2653210
2021-04-08,6887,7193,6887,7138,1333683
2021-04-09,7138,7138,6949,6982,1052640
2021-04-12,6981,7161,6832,7037,804574
2021-04-13,7035,7083,6918,6982,783552
2021-04-14,7004,7020,6864,6935,739523
2021-04-15,6903,6903,6816,6832,857935
2021-04-16,6871,7004,6832,6990,806415
2021-04-19,6989,7083,6879,6990,881839
2021-04-20,6981,7138,6926,7021,948026
2021-04-21,6949,6996,6832,6857,749119
2021-04-22,6903,6942,6855,6887,373814
2021-04-23,6926,6926,6793,6809,683863
2021-04-26,6839,7240,6823,7209,2156827
2021-04-27,7247,7286,7075,7099,1466286
2021-04-28,7224,7781,7169,7311,6252027
2021-04-29,7232,7318,7020,7178,1642886
2021-04-30,7208,7844,7200,7806,9118812
2021-05-03,8236,8981,7922,8943,13810656
2021-05-04,9256,9412,8040,8864,9376452
2021-05-06,8981,9060,8589,8982,4211125
2021-05-07,8981,9609,8628,8668,5240992
2021-05-10,8668,8746,8236,8629,2098144
2021-05-11,8393,8746,8315,8550,1272632
2021-05-12,8393,8550,8079,8237,1807960
2021-05-13,7922,8472,7836,7962,2071239
2021-05-14,8079,8236,7773,7923,1598641
2021-05-17,7601,8118,7562,7845,1579197
2021-05-18,7844,8040,7640,8002,1654910
2021-05-20,7820,7961,7773,7781,679143
2021-05-21,7844,7883,7341,7413,1905420
2021-05-24,7569,7820,7467,7696,1282247
2021-05-25,7695,7773,7624,7751,680383
2021-05-26,7804,7828,7624,7742,662029
2021-05-27,7922,8040,7813,8041,1312970
2021-05-28,8157,8393,8079,8354,1655368
2021-05-31,8354,8393,8079,8198,832316
2021-06-01,8118,8589,7961,8511,2221697
2021-06-02,8707,8707,8472,8511,1094716
2021-06-03,8472,8589,8157,8315,846018
2021-06-04,8196,8628,8118,8315,950614
2021-06-07,8432,8472,8000,8041,1030172
2021-06-08,8000,8196,7836,8158,1078242
2021-06-09,8196,8354,8118,8119,782525
2021-06-10,8157,8157,7961,8119,525368
2021-06-11,8118,8157,7922,7962,458208
2021-06-14,8000,8040,7844,7884,409720
2021-06-15,7836,7836,6745,7154,14947657
2021-06-16,7350,7405,7271,7280,3197074
2021-06-17,7295,7326,7138,7233,1266162
2021-06-18,7256,7256,7122,7154,1236313
2021-06-21,7130,7389,7004,7272,1919127
2021-06-22,7350,7365,7232,7327,939678
2021-06-23,7334,7350,7169,7193,858350
2021-06-24,7169,7232,7106,7154,595214
2021-06-25,7161,7350,7161,7256,957895
2021-06-28,7286,7341,7193,7272,541780
2021-06-29,7302,7514,7247,7445,756489
2021-06-30,7459,7522,7302,7491,1039470
2021-07-01,7530,7530,7405,7429,514847
2021-07-02,7601,7788,7537,7617,1827180
2021-07-05,7765,7765,7498,7578,713029
2021-07-06,7585,7585,7475,7484,544847
2021-07-07,7420,7436,7295,7304,705231
2021-07-08,7302,7373,7106,7147,765697
2021-07-09,7051,7130,6926,7092,836728
2021-07-12,7090,7396,7044,7280,1167297
2021-07-13,7185,7491,7177,7429,1584152
2021-07-14,7381,7381,7208,7233,1059916
2021-07-15,7263,7341,7177,7193,765406
2021-07-16,7154,7193,7106,7154,562308
2021-07-19,7185,7193,7028,7053,615278
2021-07-20,6942,7169,6934,7076,546226
2021-07-21,7090,7106,7020,7060,495488
2021-07-22,7060,7138,7028,7044,481482
2021-07-23,7035,7060,6973,6982,549325
2021-07-26,7051,7051,6761,6762,941503
2021-07-27,6777,6864,6753,6762,483572
2021-07-28,6761,6769,6533,6574,920748
2021-07-29,6604,6683,6588,6605,337693
2021-07-30,6620,6769,6612,6668,445036
2021-08-02,6683,6698,6526,6620,334962
2021-08-03,6620,6659,6432,6440,529991
2021-08-04,6463,6526,6408,6519,273505
2021-08-05,6533,6620,6455,6566,280650
2021-08-06,6597,6597,6518,6558,173599
2021-08-09,6526,6526,6314,6354,771218
2021-08-10,6322,6337,6079,6158,994352
