date,open,high,low,close,volume
2024-03-29,8234,10700,8234,10701,541423
2024-04-01,12967,13909,12508,13909,14070019
2024-04-02,16017,18043,15851,18043,10211521
2024-04-03,20417,22209,16092,18126,30932358
2024-04-04,18376,22376,17126,22043,23107136
2024-04-05,21001,24335,20459,22085,22739169
2024-04-08,21251,22042,18209,18501,6203471
2024-04-09,18209,18334,16334,17001,4713193
2024-04-11,16334,19334,16000,17501,4846032
2024-04-12,17625,18042,16750,16959,1805906
2024-04-15,16334,17626,16050,17251,1791226
2024-04-16,16959,18709,16576,18543,3590767
2024-04-17,18918,19584,17959,18418,2470628
2024-04-18,18084,18793,17793,18585,1372826
2024-04-19,18584,20251,17917,19793,3604113
2024-04-22,19793,21127,19418,21002,3204954
2024-04-23,20668,22085,19876,20835,3309477
2024-04-24,20585,21168,18960,18960,2688376
2024-04-25,18459,18792,17459,17501,2377819
2024-04-26,17667,17917,16958,17334,1488264
2024-04-29,17125,17709,17000,17334,1044233
2024-04-30,17375,17417,16450,16659,1225530
2024-05-02,16584,16592,15875,15959,1061328
2024-05-03,15984,16326,14817,15043,1452787
2024-05-07,15284,15934,15084,15593,1072746
2024-05-08,15418,16034,14976,15043,1091978
2024-05-09,15042,15042,14209,14226,1123944
2024-05-10,14451,14951,13875,14301,1113134
2024-05-13,14475,14500,14125,14209,568719
2024-05-14,14226,18460,14026,18460,12004060
2024-05-16,20084,21667,18875,20501,20354279
2024-05-17,19335,20126,18876,19085,4779419
2024-05-20,18375,20209,17375,19501,6468804
2024-05-21,19084,20376,18542,19543,3783160
2024-05-22,22085,25377,20334,25377,19333760
2024-05-23,26502,27585,25001,25502,18418214
2024-05-24,23710,24043,22835,23627,12665089
2024-05-27,25126,25793,22876,23085,11180409
2024-05-28,22376,24210,22335,23127,7343988
2024-05-29,23292,24168,21709,23793,7863359
2024-05-30,22752,23335,21793,22002,4017376
2024-05-31,22626,23626,21918,21918,7084513
2024-06-03,21668,22335,20835,21252,2834151
2024-06-04,21376,21876,20459,21210,3536027
2024-06-05,20917,21126,19334,19626,3162101
2024-06-07,19626,20918,19292,20043,3206495
2024-06-10,20001,20960,19626,20585,2193484
2024-06-11,20835,21126,19585,19585,1717104
2024-06-12,19584,20126,19001,19293,1031680
