date,open,high,low,close,volume
2021-01-04,57000,57000,55000,55300,134210
2021-01-05,55000,56800,54900,56500,96024
2021-01-06,57300,58000,56800,57100,127579
2021-01-07,57700,58200,57400,57700,81820
2021-01-08,58100,58300,56900,57100,99655
2021-01-11,57000,57000,55000,55300,134160
2021-01-12,55800,55800,53500,54200,99977
2021-01-13,54800,55100,53800,54500,77382
2021-01-14,54400,55900,54100,55800,88466
2021-01-15,56100,57000,54600,54700,73325
2021-01-18,54500,54600,53100,53200,60930
2021-01-19,53600,54000,53100,53600,54715
2021-01-20,54200,54200,52400,53400,62757
2021-01-21,53700,54700,53600,54100,58243
2021-01-22,54100,54200,53100,53200,59436
2021-01-25,53200,54300,52900,54200,52573
2021-01-26,53700,53700,52200,52200,92136
2021-01-27,52600,52600,50600,50800,99067
2021-01-28,49800,50300,48700,48900,92992
2021-01-29,49300,49300,46900,47000,104467
2021-02-01,46800,48700,46500,48100,55036
2021-02-02,48199,49600,48099,48300,51891
2021-02-03,48699,49400,48200,49000,53022
2021-02-04,49200,50600,48200,49500,61476
2021-02-05,50900,51700,50200,51000,80983
2021-02-08,52000,53800,51900,52900,121122
2021-02-09,53000,53800,52800,52900,52226
2021-02-10,52400,53400,52100,53200,43318
2021-02-15,53900,55300,53800,54900,88024
2021-02-16,55100,56000,54200,54800,60211
2021-02-17,54800,54900,53400,54000,53020
2021-02-18,54000,54600,52700,52700,50221
2021-02-19,52500,53100,51500,52400,51875
2021-02-22,53000,53100,52000,52100,33773
2021-02-23,52500,56300,51900,55900,174483
2021-02-24,56300,57000,54300,54300,91442
2021-02-25,55300,55900,54700,55500,58070
2021-02-26,54200,55100,53500,54100,59598
2021-03-02,54600,55200,53800,54100,51361
2021-03-03,54300,54700,53700,54700,39527
2021-03-04,54300,54500,53600,54300,43912
2021-03-05,54300,54300,52900,53400,39183
2021-03-08,53900,56000,53800,54800,66797
2021-03-09,55400,56100,54100,55900,70224
2021-03-10,55800,56100,54800,55500,40046
2021-03-11,56100,56100,55200,55200,48043
2021-03-12,55400,55900,55200,55600,35310
2021-03-15,55900,56700,55300,56300,49375
2021-03-16,56600,56900,56300,56400,40569
2021-03-17,56400,56700,55300,55700,30357
2021-03-18,55700,56400,55400,55900,37407
2021-03-19,55000,55300,54500,54600,62986
2021-03-22,54700,55000,53800,53900,48904
2021-03-23,54000,54100,52900,52900,48036
2021-03-24,52600,53700,52200,53600,40969
2021-03-25,53700,54500,53300,54200,31543
2021-03-26,54300,58200,54100,58200,189015
2021-03-29,58600,60000,58200,58800,140320
2021-03-30,58800,58900,56200,56500,102702
2021-03-31,56500,59000,55700,58300,89045
2021-04-01,58300,58900,56400,56600,58462
2021-04-02,57000,57200,55800,56400,48644
2021-04-05,56600,57400,56400,56900,35316
2021-04-06,56800,56900,56100,56500,37822
2021-04-07,57000,57500,56500,56600,58949
2021-04-08,0,0,0,56600,0
2021-04-09,0,0,0,56600,0
2021-04-12,0,0,0,56600,0
2021-04-13,57800,59800,57500,58700,736003
2021-04-14,59800,60200,58700,59400,345364
2021-04-15,59300,59700,58700,59500,255720
2021-04-16,59600,59600,58600,59100,242469
2021-04-19,58800,59000,58000,58700,293311
2021-04-20,58400,59600,58200,59000,210930
2021-04-21,58800,58900,57600,57800,288826
2021-04-22,58000,58600,57800,58500,213028
2021-04-23,58400,58800,57700,58700,159607
2021-04-26,59300,63900,58900,63700,1146567
2021-04-27,63900,65700,62600,65400,769703
2021-04-28,65100,69900,64300,67900,1173545
2021-04-29,68000,70100,66600,68900,692623
