date,open,high,low,close,volume
2021-01-04,14300,14450,14150,14400,271945
2021-01-05,14300,14400,14150,14300,255249
2021-01-06,14300,14450,14200,14350,260282
2021-01-07,14400,14650,14300,14500,218052
2021-01-08,14500,15250,14500,15000,679279
2021-01-11,14950,14950,14500,14750,478726
2021-01-12,14650,14700,14300,14500,375705
2021-01-13,14500,14900,14400,14650,248944
2021-01-14,14700,14900,14600,14800,189562
2021-01-15,14900,15100,14750,14800,312624
2021-01-18,14950,15150,14650,14850,298591
2021-01-19,14900,15600,14800,15450,421735
2021-01-20,15650,15650,15200,15350,324480
2021-01-21,15350,16750,15250,16600,1248618
2021-01-22,16500,16700,16000,16100,654916
2021-01-25,16300,17150,16150,16950,813148
2021-01-26,17200,17350,16150,16300,659650
2021-01-27,16300,17000,15900,17000,741550
2021-01-28,16400,16700,16150,16300,592418
2021-01-29,16400,16550,15500,15850,538632
2021-02-01,15850,16550,15550,16550,386245
2021-02-02,16750,18400,16600,18200,3554617
2021-02-03,18050,22600,17850,20600,3852988
2021-02-04,20500,21650,20400,21150,1598465
2021-02-05,21100,22300,20600,21450,1090668
2021-02-08,21200,22200,21100,21450,804244
2021-02-09,21350,21650,20000,20250,902609
2021-02-10,20500,22450,20250,22200,1184623
2021-02-15,22300,22400,20550,21100,990430
2021-02-16,21450,21450,20700,21050,340163
2021-02-17,21050,21700,20600,21500,500370
2021-02-18,21200,23100,21150,22200,994802
2021-02-19,22200,22450,21250,21500,511712
2021-02-22,21750,23000,21500,22350,611040
2021-02-23,22500,23400,22000,22400,522452
2021-02-24,22500,22800,17800,18100,2891315
2021-02-25,19100,19300,17450,18000,1449707
2021-02-26,17950,18700,17100,17250,1320514
2021-03-02,17650,18150,17500,17650,792241
2021-03-03,17650,17900,17500,17800,316728
2021-03-04,17600,17600,16900,17300,495602
2021-03-05,17000,17250,16550,17000,350644
2021-03-08,17200,17400,16650,16750,277305
2021-03-09,16800,17150,16250,16950,348302
2021-03-10,17150,17500,16850,17000,261878
2021-03-11,17000,17650,17000,17300,298686
2021-03-12,17450,17850,17300,17600,193611
2021-03-15,17700,17700,17050,17100,205425
2021-03-16,17150,17350,16950,17150,189271
2021-03-17,17100,17250,16900,17000,215973
2021-03-18,17100,17200,16950,17000,168668
2021-03-19,16800,20500,16700,18000,2459874
2021-03-22,17950,19200,17800,18200,986547
2021-03-23,18200,18350,17900,18050,352341
2021-03-24,17700,18100,17650,17900,261409
2021-03-25,17750,18250,17650,17950,228921
2021-03-26,17950,18850,17950,18750,428553
2021-03-29,19200,19650,18850,19050,624448
2021-03-30,19150,19800,18600,19000,743443
2021-03-31,19050,19050,18350,18500,404549
2021-04-01,18700,18700,18050,18200,275435
2021-04-02,18100,18500,17900,18000,242264
2021-04-05,18100,18100,17850,17950,159870
2021-04-06,17950,18100,17900,17950,186552
2021-04-07,18000,18500,17950,18400,240204
2021-04-08,18600,18700,18200,18500,198540
2021-04-09,18550,18700,18300,18450,175237
2021-04-12,18450,18500,18150,18450,167967
2021-04-13,18500,18700,18350,18700,217136
2021-04-14,18750,19000,18600,19000,213213
2021-04-15,19200,19250,18750,18900,223097
2021-04-16,18900,18950,18500,18600,247123
2021-04-19,18600,19250,18450,18850,394502
2021-04-20,18850,18900,18600,18700,226992
2021-04-21,18700,18700,18150,18300,240881
2021-04-22,18400,18450,18100,18200,189635
2021-04-23,18150,18550,18000,18450,229479
2021-04-26,18600,18750,18350,18500,195490
2021-04-27,18450,21200,18300,19600,3345401
2021-04-28,19800,20200,19400,19550,877609
2021-04-29,19450,19500,18900,19200,326219
2021-04-30,19150,19250,18500,18600,342301
2021-05-03,18500,18850,18150,18250,328749
2021-05-04,18600,18600,18000,18300,222665
2021-05-06,18150,18550,18150,18500,249620
2021-05-07,18500,19000,18450,18850,325133
2021-05-10,18900,19550,18850,19300,452771
2021-05-11,19100,19350,19000,19350,283834
2021-05-12,19400,19550,18750,19050,393114
2021-05-13,18700,19100,18500,18650,209278
2021-05-14,18800,19000,18650,18800,235950
2021-05-17,18900,19050,18700,19000,180413
2021-05-18,19100,19450,19050,19350,394669
2021-05-20,19250,20150,19150,19800,703180
2021-05-21,19750,19950,19350,19600,409982
2021-05-24,19550,19950,19400,19700,256180
2021-05-25,19850,20150,19600,20100,541001
2021-05-26,20100,20350,19950,20050,312656
2021-05-27,20050,20450,19850,20200,393884
2021-05-28,20400,20850,20200,20550,405468
2021-05-31,20550,20750,19950,20350,284721
2021-06-01,20350,20850,20150,20500,260867
2021-06-02,20550,20700,20300,20550,248738
2021-06-03,20550,20600,20250,20400,182389
2021-06-04,20400,20600,20050,20400,258927
2021-06-07,20450,21200,20350,21050,365095
2021-06-08,21050,21350,20800,20900,271546
2021-06-09,20700,20950,20500,20600,221575
2021-06-10,20600,20600,20300,20400,218694
2021-06-11,20500,20700,20350,20450,185818
2021-06-14,20550,20600,19550,19800,372646
2021-06-15,19900,20550,19650,20500,300771
2021-06-16,20450,21000,20350,20900,273687
2021-06-17,20700,21200,20500,21050,284150
2021-06-18,21000,21250,20650,20850,193733
2021-06-21,20750,21250,20250,20550,305623
2021-06-22,20850,20950,20500,20800,203638
2021-06-23,20850,20900,20200,20350,331595
2021-06-24,20250,20250,19900,20100,217247
2021-06-25,20150,20500,19950,20300,187919
2021-06-28,20400,20500,20150,20450,125761
2021-06-29,20450,20450,20150,20400,164168
2021-06-30,20250,20450,20250,20350,105207
2021-07-01,20350,20400,20100,20150,129453
2021-07-02,20150,20200,19850,20000,221620
2021-07-05,20050,20050,19750,19800,171508
2021-07-06,19800,20000,19550,19600,192310
2021-07-07,19650,19650,19150,19350,200002
2021-07-08,19300,19550,18850,18900,255828
2021-07-09,18800,18950,18300,18750,267757
2021-07-12,19000,19200,18750,18950,137177
2021-07-13,19000,19300,19000,19250,98741
2021-07-14,19050,19150,18850,19000,151972
2021-07-15,19100,19150,18700,19050,77533
2021-07-16,19000,19000,18650,18800,145783
2021-07-19,18650,18700,18300,18400,194825
2021-07-20,18250,18400,18150,18350,149083
2021-07-21,18500,18550,18250,18400,117212
2021-07-22,18400,18650,18400,18450,142972
2021-07-23,18400,18750,18400,18450,129531
2021-07-26,18400,18500,18150,18150,150407
2021-07-27,18350,18450,18100,18200,125545
2021-07-28,18100,18250,17950,18100,224302
2021-07-29,18150,18250,18050,18150,165813
